s,C,C,C
 1.620E+03, 4.129E+02, 4.750E+02, 4.389E+02
 1.635E+03, 4.140E+02, 4.750E+02, 4.391E+02
 1.650E+03, 4.150E+02, 4.750E+02, 4.394E+02
 1.665E+03, 4.161E+02, 4.750E+02, 4.396E+02
 1.680E+03, 4.171E+02, 4.750E+02, 4.399E+02
 1.695E+03, 4.180E+02, 4.750E+02, 4.401E+02
 1.710E+03, 4.186E+02, 4.750E+02, 4.400E+02
 1.725E+03, 4.192E+02, 4.750E+02, 4.401E+02
 1.740E+03, 4.198E+02, 4.750E+02, 4.402E+02
 1.755E+03, 4.206E+02, 4.750E+02, 4.404E+02
 1.770E+03, 4.213E+02, 4.750E+02, 4.405E+02
 1.785E+03, 4.219E+02, 4.750E+02, 4.407E+02
 1.800E+03, 4.226E+02, 4.750E+02, 4.408E+02
 1.815E+03, 4.232E+02, 4.750E+02, 4.410E+02
 1.830E+03, 4.238E+02, 4.750E+02, 4.412E+02
 1.845E+03, 4.244E+02, 4.750E+02, 4.413E+02
 1.860E+03, 4.250E+02, 4.750E+02, 4.414E+02
 1.875E+03, 4.256E+02, 4.750E+02, 4.416E+02
 1.890E+03, 4.261E+02, 4.750E+02, 4.418E+02
 1.905E+03, 4.266E+02, 4.750E+02, 4.418E+02
 1.920E+03, 4.270E+02, 4.750E+02, 4.418E+02
 1.935E+03, 4.274E+02, 4.750E+02, 4.419E+02
 1.950E+03, 4.279E+02, 4.750E+02, 4.421E+02
 1.965E+03, 4.284E+02, 4.750E+02, 4.423E+02
 1.980E+03, 4.289E+02, 4.750E+02, 4.425E+02
 1.995E+03, 4.295E+02, 4.750E+02, 4.427E+02
 2.010E+03, 4.299E+02, 4.750E+02, 4.427E+02
 2.025E+03, 4.302E+02, 4.750E+02, 4.428E+02
 2.040E+03, 4.306E+02, 4.750E+02, 4.429E+02
 2.055E+03, 4.310E+02, 4.750E+02, 4.430E+02
 2.070E+03, 4.313E+02, 4.750E+02, 4.430E+02
 2.085E+03, 4.315E+02, 4.750E+02, 4.430E+02
 2.100E+03, 4.318E+02, 4.750E+02, 4.432E+02
 2.115E+03, 4.322E+02, 4.750E+02, 4.433E+02
 2.130E+03, 4.326E+02, 4.750E+02, 4.433E+02
 2.145E+03, 4.328E+02, 4.750E+02, 4.433E+02
 2.160E+03, 4.330E+02, 4.750E+02, 4.433E+02
 2.175E+03, 4.332E+02, 4.750E+02, 4.434E+02
 2.190E+03, 4.335E+02, 4.750E+02, 4.435E+02
 2.205E+03, 4.337E+02, 4.750E+02, 4.434E+02
 2.220E+03, 4.337E+02, 4.750E+02, 4.433E+02
 2.235E+03, 4.339E+02, 4.750E+02, 4.433E+02
 2.250E+03, 4.340E+02, 4.750E+02, 4.433E+02
 2.265E+03, 4.340E+02, 4.750E+02, 4.432E+02
 2.280E+03, 4.340E+02, 4.750E+02, 4.432E+02
 2.295E+03, 4.343E+02, 4.750E+02, 4.433E+02
 2.310E+03, 4.346E+02, 4.750E+02, 4.435E+02
 2.325E+03, 4.349E+02, 4.750E+02, 4.435E+02
 2.340E+03, 4.350E+02, 4.750E+02, 4.436E+02
 2.355E+03, 4.352E+02, 4.750E+02, 4.437E+02
 2.370E+03, 4.354E+02, 4.750E+02, 4.437E+02
 2.385E+03, 4.355E+02, 4.750E+02, 4.436E+02
 2.400E+03, 4.354E+02, 4.750E+02, 4.436E+02
 2.415E+03, 4.354E+02, 4.750E+02, 4.435E+02
 2.430E+03, 4.355E+02, 4.750E+02, 4.435E+02
 2.445E+03, 4.357E+02, 4.750E+02, 4.436E+02
 2.460E+03, 4.359E+02, 4.750E+02, 4.436E+02
 2.475E+03, 4.360E+02, 4.750E+02, 4.437E+02
 2.490E+03, 4.362E+02, 4.750E+02, 4.437E+02
 2.505E+03, 4.362E+02, 4.750E+02, 4.436E+02
 2.520E+03, 4.363E+02, 4.750E+02, 4.436E+02
 2.535E+03, 4.364E+02, 4.750E+02, 4.437E+02
 2.550E+03, 4.365E+02, 4.750E+02, 4.437E+02
 2.565E+03, 4.365E+02, 4.750E+02, 4.436E+02
 2.580E+03, 4.365E+02, 4.750E+02, 4.437E+02
 2.595E+03, 4.366E+02, 4.750E+02, 4.438E+02
 2.610E+03, 4.366E+02, 4.750E+02, 4.438E+02
 2.625E+03, 4.366E+02, 4.750E+02, 4.438E+02
 2.640E+03, 4.366E+02, 4.750E+02, 4.437E+02
 2.655E+03, 4.367E+02, 4.750E+02, 4.437E+02
 2.670E+03, 4.366E+02, 4.750E+02, 4.437E+02
 2.685E+03, 4.367E+02, 4.750E+02, 4.437E+02
 2.700E+03, 4.368E+02, 4.750E+02, 4.438E+02
 2.715E+03, 4.369E+02, 4.750E+02, 4.437E+02
 2.730E+03, 4.370E+02, 4.750E+02, 4.437E+02
 2.745E+03, 4.371E+02, 4.750E+02, 4.438E+02
 2.760E+03, 4.372E+02, 4.750E+02, 4.439E+02
 2.775E+03, 4.373E+02, 4.750E+02, 4.439E+02
 2.790E+03, 4.372E+02, 4.750E+02, 4.438E+02
 2.805E+03, 4.371E+02, 4.750E+02, 4.437E+02
 2.820E+03, 4.371E+02, 4.741E+02, 4.437E+02
 2.835E+03, 4.372E+02, 4.701E+02, 4.436E+02
 2.850E+03, 4.372E+02, 4.659E+02, 4.431E+02
 2.865E+03, 4.372E+02, 4.616E+02, 4.425E+02
 2.880E+03, 4.371E+02, 4.574E+02, 4.417E+02
 2.895E+03, 4.370E+02, 4.532E+02, 4.405E+02
 2.910E+03, 4.369E+02, 4.490E+02, 4.393E+02
 2.925E+03, 4.367E+02, 4.448E+02, 4.379E+02
 2.940E+03, 4.365E+02, 4.406E+02, 4.365E+02
 2.955E+03, 4.361E+02, 4.364E+02, 4.348E+02
 2.970E+03, 4.357E+02, 4.321E+02, 4.331E+02
 2.985E+03, 4.352E+02, 4.279E+02, 4.313E+02
 3.000E+03, 4.345E+02, 4.237E+02, 4.291E+02
 3.015E+03, 4.336E+02, 4.195E+02, 4.269E+02
 3.030E+03, 4.326E+02, 4.153E+02, 4.246E+02
 3.045E+03, 4.316E+02, 4.111E+02, 4.222E+02
 3.060E+03, 4.306E+02, 4.068E+02, 4.198E+02
 3.075E+03, 4.295E+02, 4.026E+02, 4.174E+02
 3.090E+03, 4.284E+02, 3.984E+02, 4.150E+02
 3.105E+03, 4.274E+02, 3.942E+02, 4.126E+02
 3.120E+03, 4.264E+02, 3.900E+02, 4.101E+02
 3.135E+03, 4.252E+02, 3.858E+02, 4.075E+02
 3.150E+03, 4.237E+02, 3.816E+02, 4.047E+02
 3.165E+03, 4.223E+02, 3.773E+02, 4.021E+02
 3.180E+03, 4.209E+02, 3.731E+02, 3.995E+02
 3.195E+03, 4.196E+02, 3.689E+02, 3.969E+02
 3.210E+03, 4.181E+02, 3.647E+02, 3.942E+02
 3.225E+03, 4.164E+02, 3.605E+02, 3.913E+02
 3.240E+03, 4.146E+02, 3.563E+02, 3.886E+02
 3.255E+03, 4.130E+02, 3.520E+02, 3.858E+02
 3.270E+03, 4.114E+02, 3.478E+02, 3.831E+02
 3.285E+03, 4.098E+02, 3.436E+02, 3.803E+02
 3.300E+03, 4.080E+02, 3.394E+02, 3.773E+02
 3.315E+03, 4.062E+02, 3.352E+02, 3.745E+02
 3.330E+03, 4.044E+02, 3.310E+02, 3.717E+02
 3.345E+03, 4.024E+02, 3.268E+02, 3.687E+02
 3.360E+03, 4.003E+02, 3.225E+02, 3.657E+02
 3.375E+03, 3.982E+02, 3.183E+02, 3.628E+02
 3.390E+03, 3.963E+02, 3.141E+02, 3.600E+02
 3.405E+03, 3.945E+02, 3.099E+02, 3.572E+02
 3.420E+03, 3.926E+02, 3.057E+02, 3.543E+02
 3.435E+03, 3.906E+02, 3.015E+02, 3.515E+02
 3.450E+03, 3.884E+02, 2.972E+02, 3.484E+02
 3.465E+03, 3.861E+02, 2.930E+02, 3.454E+02
 3.480E+03, 3.838E+02, 2.888E+02, 3.425E+02
 3.495E+03, 3.818E+02, 2.846E+02, 3.397E+02
 3.510E+03, 3.798E+02, 2.804E+02, 3.369E+02
 3.525E+03, 3.779E+02, 2.762E+02, 3.341E+02
 3.540E+03, 3.759E+02, 2.720E+02, 3.313E+02
 3.555E+03, 3.738E+02, 2.677E+02, 3.284E+02
 3.570E+03, 3.717E+02, 2.635E+02, 3.256E+02
 3.585E+03, 3.696E+02, 2.593E+02, 3.228E+02
 3.600E+03, 3.675E+02, 2.551E+02, 3.200E+02
