s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 3.800E+02, 4.500E+02, 2.745E+00, 4.906E+02, 5.701E+00, 5.908E+02, 1.943E+01, 7.123E+02, 1.683E+01
 3.900E+02, 4.522E+02, 2.838E+00, 4.927E+02, 5.812E+00, 5.926E+02, 1.960E+01, 7.138E+02, 1.672E+01
 4.000E+02, 4.542E+02, 2.931E+00, 4.947E+02, 5.923E+00, 5.944E+02, 1.980E+01, 7.153E+02, 1.660E+01
 4.100E+02, 4.562E+02, 3.024E+00, 4.966E+02, 6.033E+00, 5.962E+02, 2.000E+01, 7.168E+02, 1.655E+01
 4.200E+02, 4.582E+02, 3.116E+00, 4.985E+02, 6.142E+00, 5.978E+02, 2.012E+01, 7.182E+02, 1.659E+01
 4.300E+02, 4.601E+02, 3.209E+00, 5.003E+02, 6.237E+00, 5.995E+02, 2.023E+01, 7.196E+02, 1.663E+01
 4.400E+02, 4.619E+02, 3.309E+00, 5.021E+02, 6.330E+00, 6.010E+02, 2.034E+01, 7.209E+02, 1.667E+01
 4.500E+02, 4.637E+02, 3.421E+00, 5.038E+02, 6.423E+00, 6.026E+02, 2.044E+01, 7.222E+02, 1.671E+01
 4.600E+02, 4.654E+02, 3.534E+00, 5.055E+02, 6.516E+00, 6.040E+02, 2.055E+01, 7.234E+02, 1.675E+01
 4.700E+02, 4.671E+02, 3.647E+00, 5.071E+02, 6.609E+00, 6.055E+02, 2.066E+01, 7.246E+02, 1.679E+01
 4.800E+02, 4.688E+02, 3.759E+00, 5.087E+02, 6.702E+00, 6.069E+02, 2.076E+01, 7.258E+02, 1.682E+01
 4.900E+02, 4.704E+02, 3.872E+00, 5.102E+02, 6.795E+00, 6.082E+02, 2.086E+01, 7.269E+02, 1.700E+01
 5.000E+02, 4.719E+02, 3.985E+00, 5.117E+02, 6.888E+00, 6.095E+02, 2.093E+01, 7.280E+02, 1.731E+01
 5.100E+02, 4.734E+02, 4.098E+00, 5.132E+02, 6.980E+00, 6.108E+02, 2.100E+01, 7.291E+02, 1.761E+01
 5.200E+02, 4.749E+02, 4.211E+00, 5.146E+02, 7.073E+00, 6.120E+02, 2.107E+01, 7.301E+02, 1.792E+01
 5.300E+02, 4.764E+02, 4.324E+00, 5.159E+02, 7.166E+00, 6.132E+02, 2.114E+01, 7.311E+02, 1.823E+01
 5.400E+02, 4.777E+02, 4.437E+00, 5.173E+02, 7.250E+00, 6.144E+02, 2.121E+01, 7.320E+02, 1.853E+01
 5.500E+02, 4.791E+02, 4.550E+00, 5.186E+02, 7.324E+00, 6.155E+02, 2.127E+01, 7.330E+02, 1.884E+01
 5.600E+02, 4.804E+02, 4.663E+00, 5.198E+02, 7.397E+00, 6.166E+02, 2.134E+01, 7.339E+02, 1.915E+01
 5.700E+02, 4.817E+02, 4.777E+00, 5.210E+02, 7.471E+00, 6.176E+02, 2.141E+01, 7.347E+02, 1.922E+01
 5.800E+02, 4.830E+02, 4.896E+00, 5.222E+02, 7.544E+00, 6.186E+02, 2.150E+01, 7.356E+02, 1.912E+01
 5.900E+02, 4.842E+02, 5.015E+00, 5.234E+02, 7.618E+00, 6.196E+02, 2.160E+01, 7.364E+02, 1.903E+01
 6.000E+02, 4.854E+02, 5.135E+00, 5.245E+02, 7.691E+00, 6.206E+02, 2.172E+01, 7.372E+02, 1.893E+01
 6.100E+02, 4.865E+02, 5.255E+00, 5.256E+02, 7.764E+00, 6.215E+02, 2.183E+01, 7.379E+02, 1.884E+01
 6.200E+02, 4.877E+02, 5.375E+00, 5.267E+02, 7.840E+00, 6.224E+02, 2.194E+01, 7.387E+02, 1.874E+01
 6.300E+02, 4.888E+02, 5.495E+00, 5.277E+02, 7.922E+00, 6.233E+02, 2.205E+01, 7.394E+02, 1.865E+01
 6.400E+02, 4.898E+02, 5.615E+00, 5.287E+02, 8.003E+00, 6.242E+02, 2.216E+01, 7.401E+02, 1.855E+01
 6.500E+02, 4.909E+02, 5.735E+00, 5.297E+02, 8.084E+00, 6.250E+02, 2.223E+01, 7.408E+02, 1.856E+01
 6.600E+02, 4.919E+02, 5.854E+00, 5.306E+02, 8.165E+00, 6.258E+02, 2.221E+01, 7.414E+02, 1.862E+01
 6.700E+02, 4.929E+02, 5.974E+00, 5.315E+02, 8.246E+00, 6.266E+02, 2.219E+01, 7.420E+02, 1.868E+01
 6.800E+02, 4.938E+02, 6.094E+00, 5.324E+02, 8.327E+00, 6.274E+02, 2.216E+01, 7.427E+02, 1.873E+01
 6.900E+02, 4.948E+02, 6.214E+00, 5.333E+02, 8.408E+00, 6.281E+02, 2.214E+01, 7.432E+02, 1.879E+01
 7.000E+02, 4.957E+02, 6.334E+00, 5.342E+02, 8.489E+00, 6.288E+02, 2.211E+01, 7.438E+02, 1.885E+01
 7.100E+02, 4.966E+02, 6.426E+00, 5.350E+02, 8.567E+00, 6.295E+02, 2.209E+01, 7.444E+02, 1.891E+01
 7.200E+02, 4.974E+02, 6.493E+00, 5.358E+02, 8.645E+00, 6.302E+02, 2.206E+01, 7.449E+02, 1.898E+01
 7.300E+02, 4.983E+02, 6.560E+00, 5.366E+02, 8.723E+00, 6.308E+02, 2.207E+01, 7.454E+02, 1.920E+01
 7.400E+02, 4.991E+02, 6.626E+00, 5.374E+02, 8.800E+00, 6.315E+02, 2.216E+01, 7.460E+02, 1.949E+01
 7.500E+02, 4.999E+02, 6.693E+00, 5.381E+02, 8.877E+00, 6.321E+02, 2.224E+01, 7.464E+02, 1.978E+01
 7.600E+02, 5.006E+02, 6.760E+00, 5.388E+02, 8.955E+00, 6.327E+02, 2.233E+01, 7.469E+02, 2.007E+01
 7.700E+02, 5.014E+02, 6.827E+00, 5.395E+02, 9.032E+00, 6.333E+02, 2.242E+01, 7.474E+02, 2.036E+01
 7.800E+02, 5.021E+02, 6.894E+00, 5.402E+02, 9.109E+00, 6.338E+02, 2.252E+01, 7.478E+02, 2.064E+01
 7.900E+02, 5.029E+02, 6.961E+00, 5.409E+02, 9.185E+00, 6.344E+02, 2.262E+01, 7.483E+02, 2.093E+01
 8.000E+02, 5.036E+02, 7.028E+00, 5.415E+02, 9.262E+00, 6.349E+02, 2.271E+01, 7.487E+02, 1.270E+01
 8.100E+02, 5.042E+02, 7.095E+00, 5.422E+02, 9.339E+00, 6.354E+02, 1.401E+01, 7.491E+02, 0.000E+00
 8.200E+02, 5.049E+02, 7.162E+00, 5.428E+02, 9.409E+00, 6.359E+02, 1.272E+01, 7.495E+02, 0.000E+00
 8.300E+02, 5.055E+02, 7.229E+00, 5.434E+02, 9.477E+00, 6.364E+02, 1.274E+01, 7.499E+02, 0.000E+00
 8.400E+02, 5.062E+02, 7.291E+00, 5.439E+02, 9.545E+00, 6.369E+02, 1.276E+01, 7.502E+02, 0.000E+00
 8.500E+02, 5.068E+02, 7.339E+00, 5.445E+02, 9.613E+00, 6.374E+02, 1.280E+01, 7.506E+02, 0.000E+00
 8.600E+02, 5.074E+02, 7.386E+00, 5.451E+02, 9.680E+00, 6.378E+02, 1.289E+01, 7.509E+02, 0.000E+00
 8.700E+02, 5.080E+02, 7.433E+00, 5.456E+02, 9.750E+00, 6.383E+02, 1.298E+01, 7.513E+02, 0.000E+00
 8.800E+02, 5.085E+02, 7.480E+00, 5.461E+02, 9.828E+00, 6.387E+02, 1.307E+01, 7.516E+02, 0.000E+00
 8.900E+02, 5.091E+02, 7.526E+00, 5.466E+02, 9.906E+00, 6.391E+02, 1.316E+01, 7.519E+02, 0.000E+00
 9.000E+02, 5.096E+02, 7.573E+00, 5.471E+02, 9.984E+00, 6.395E+02, 1.325E+01, 7.522E+02, 0.000E+00
 9.100E+02, 5.102E+02, 7.620E+00, 5.476E+02, 1.006E+01, 6.399E+02, 1.334E+01, 7.525E+02, 0.000E+00
 9.200E+02, 5.107E+02, 7.667E+00, 5.481E+02, 1.010E+01, 6.402E+02, 1.343E+01, 7.528E+02, 0.000E+00
 9.300E+02, 5.112E+02, 7.714E+00, 5.485E+02, 1.013E+01, 6.406E+02, 1.352E+01, 7.531E+02, 0.000E+00
 9.400E+02, 5.116E+02, 7.761E+00, 5.490E+02, 1.015E+01, 6.410E+02, 1.361E+01, 7.534E+02, 0.000E+00
 9.500E+02, 5.121E+02, 7.808E+00, 5.494E+02, 1.018E+01, 6.413E+02, 1.370E+01, 7.536E+02, 0.000E+00
 9.600E+02, 5.126E+02, 7.855E+00, 5.498E+02, 1.021E+01, 6.416E+02, 1.379E+01, 7.539E+02, 0.000E+00
 9.700E+02, 5.130E+02, 7.902E+00, 5.502E+02, 1.024E+01, 6.420E+02, 1.388E+01, 7.541E+02, 0.000E+00
 9.800E+02, 5.135E+02, 7.954E+00, 5.506E+02, 1.027E+01, 6.423E+02, 1.397E+01, 7.544E+02, 0.000E+00
 9.900E+02, 5.139E+02, 8.008E+00, 5.510E+02, 1.029E+01, 6.426E+02, 1.406E+01, 7.546E+02, 0.000E+00
 1.000E+03, 5.143E+02, 8.061E+00, 5.514E+02, 1.032E+01, 6.429E+02, 1.416E+01, 7.548E+02, 0.000E+00
 1.010E+03, 5.147E+02, 8.115E+00, 5.517E+02, 6.405E+00, 6.432E+02, 1.425E+01, 7.551E+02, 0.000E+00
 1.020E+03, 5.151E+02, 8.169E+00, 5.521E+02, 2.280E+00, 6.435E+02, 1.434E+01, 7.553E+02, 0.000E+00
 1.030E+03, 5.155E+02, 8.222E+00, 5.525E+02, 2.282E+00, 6.437E+02, 1.443E+01, 7.555E+02, 0.000E+00
 1.040E+03, 5.159E+02, 8.276E+00, 5.528E+02, 2.295E+00, 6.440E+02, 1.452E+01, 7.557E+02, 0.000E+00
 1.050E+03, 5.162E+02, 8.329E+00, 5.531E+02, 2.313E+00, 6.443E+02, 1.461E+01, 7.559E+02, 0.000E+00
 1.060E+03, 5.166E+02, 8.383E+00, 5.534E+02, 2.332E+00, 6.445E+02, 1.470E+01, 7.561E+02, 0.000E+00
 1.070E+03, 5.169E+02, 8.436E+00, 5.538E+02, 2.350E+00, 6.447E+02, 1.479E+01, 7.562E+02, 0.000E+00
 1.080E+03, 5.173E+02, 8.490E+00, 5.541E+02, 2.369E+00, 6.450E+02, 1.487E+01, 7.564E+02, 0.000E+00
 1.090E+03, 5.176E+02, 8.543E+00, 5.544E+02, 2.387E+00, 6.452E+02, 1.496E+01, 7.566E+02, 0.000E+00
 1.100E+03, 5.179E+02, 8.597E+00, 5.546E+02, 2.406E+00, 6.454E+02, 1.505E+01, 7.567E+02, 0.000E+00
 1.110E+03, 5.182E+02, 8.614E+00, 5.549E+02, 2.424E+00, 6.457E+02, 1.514E+01, 7.569E+02, 0.000E+00
 1.120E+03, 5.185E+02, 8.595E+00, 5.552E+02, 2.442E+00, 6.459E+02, 1.522E+01, 7.571E+02, 0.000E+00
 1.130E+03, 5.188E+02, 8.575E+00, 5.555E+02, 2.461E+00, 6.461E+02, 1.531E+01, 7.572E+02, 0.000E+00
 1.140E+03, 5.191E+02, 8.555E+00, 5.557E+02, 2.479E+00, 6.463E+02, 1.540E+01, 7.574E+02, 0.000E+00
 1.150E+03, 5.194E+02, 8.535E+00, 5.560E+02, 2.497E+00, 6.465E+02, 1.552E+01, 7.575E+02, 0.000E+00
 1.160E+03, 5.197E+02, 8.515E+00, 5.562E+02, 2.515E+00, 6.466E+02, 1.566E+01, 7.576E+02, 0.000E+00
 1.170E+03, 5.199E+02, 8.496E+00, 5.565E+02, 2.533E+00, 6.468E+02, 1.581E+01, 7.578E+02, 0.000E+00
 1.180E+03, 5.202E+02, 8.476E+00, 5.567E+02, 2.552E+00, 6.470E+02, 1.595E+01, 7.579E+02, 0.000E+00
 1.190E+03, 5.205E+02, 8.456E+00, 5.569E+02, 2.570E+00, 6.472E+02, 1.609E+01, 7.580E+02, 0.000E+00
 1.200E+03, 5.207E+02, 8.436E+00, 5.571E+02, 2.588E+00, 6.473E+02, 1.620E+01, 7.581E+02, 0.000E+00
 1.210E+03, 5.209E+02, 8.416E+00, 5.574E+02, 2.595E+00, 6.475E+02, 1.621E+01, 7.583E+02, 0.000E+00
 1.220E+03, 5.212E+02, 8.396E+00, 5.576E+02, 2.589E+00, 6.477E+02, 1.620E+01, 7.584E+02, 0.000E+00
 1.230E+03, 5.214E+02, 8.376E+00, 5.578E+02, 2.584E+00, 6.478E+02, 1.620E+01, 7.585E+02, 0.000E+00
 1.240E+03, 5.216E+02, 8.370E+00, 5.580E+02, 2.579E+00, 6.480E+02, 1.621E+01, 7.586E+02, 0.000E+00
 1.250E+03, 5.219E+02, 8.406E+00, 5.582E+02, 2.573E+00, 6.481E+02, 1.633E+01, 7.587E+02, 0.000E+00
 1.260E+03, 5.221E+02, 8.446E+00, 5.583E+02, 2.568E+00, 6.483E+02, 1.647E+01, 7.588E+02, 0.000E+00
 1.270E+03, 5.223E+02, 8.487E+00, 5.585E+02, 2.563E+00, 6.484E+02, 1.661E+01, 7.589E+02, 0.000E+00
 1.280E+03, 5.225E+02, 8.527E+00, 5.587E+02, 2.557E+00, 6.485E+02, 1.675E+01, 7.590E+02, 0.000E+00
 1.290E+03, 5.227E+02, 8.567E+00, 5.589E+02, 2.552E+00, 6.487E+02, 1.689E+01, 7.591E+02, 0.000E+00
 1.300E+03, 5.229E+02, 8.607E+00, 5.590E+02, 2.546E+00, 6.488E+02, 1.703E+01, 7.592E+02, 0.000E+00
 1.310E+03, 5.230E+02, 8.647E+00, 5.592E+02, 2.541E+00, 6.489E+02, 1.716E+01, 7.593E+02, 0.000E+00
 1.320E+03, 5.232E+02, 8.687E+00, 5.594E+02, 2.536E+00, 6.490E+02, 1.721E+01, 7.594E+02, 0.000E+00
 1.330E+03, 5.234E+02, 8.727E+00, 5.595E+02, 2.530E+00, 6.491E+02, 1.721E+01, 7.594E+02, 0.000E+00
 1.340E+03, 5.236E+02, 8.768E+00, 5.597E+02, 2.525E+00, 6.492E+02, 1.723E+01, 7.595E+02, 0.000E+00
 1.350E+03, 5.237E+02, 8.808E+00, 5.598E+02, 2.519E+00, 6.494E+02, 1.727E+01, 7.596E+02, 0.000E+00
 1.360E+03, 5.239E+02, 8.848E+00, 5.600E+02, 2.514E+00, 6.495E+02, 1.731E+01, 7.597E+02, 0.000E+00
 1.370E+03, 5.241E+02, 6.174E+00, 5.601E+02, 2.508E+00, 6.496E+02, 1.735E+01, 7.597E+02, 0.000E+00
 1.380E+03, 5.242E+02, 0.000E+00, 5.603E+02, 2.506E+00, 6.497E+02, 1.740E+01, 7.598E+02, 0.000E+00
 1.390E+03, 5.244E+02, 0.000E+00, 5.604E+02, 2.509E+00, 6.498E+02, 1.744E+01, 7.599E+02, 0.000E+00
 1.400E+03, 5.245E+02, 0.000E+00, 5.605E+02, 2.513E+00, 6.499E+02, 1.748E+01, 7.599E+02, 0.000E+00
 1.410E+03, 5.247E+02, 0.000E+00, 5.606E+02, 2.516E+00, 6.499E+02, 1.752E+01, 7.600E+02, 0.000E+00
 1.420E+03, 5.248E+02, 0.000E+00, 5.608E+02, 2.520E+00, 6.500E+02, 1.757E+01, 7.601E+02, 0.000E+00
 1.430E+03, 5.250E+02, 0.000E+00, 5.609E+02, 2.523E+00, 6.501E+02, 1.761E+01, 7.601E+02, 0.000E+00
 1.440E+03, 5.251E+02, 0.000E+00, 5.610E+02, 2.527E+00, 6.502E+02, 1.765E+01, 7.602E+02, 0.000E+00
 1.450E+03, 5.252E+02, 0.000E+00, 5.611E+02, 2.530E+00, 6.503E+02, 1.770E+01, 7.602E+02, 0.000E+00
 1.460E+03, 5.253E+02, 0.000E+00, 5.612E+02, 2.534E+00, 6.504E+02, 1.774E+01, 7.603E+02, 0.000E+00
 1.470E+03, 5.255E+02, 0.000E+00, 5.613E+02, 2.537E+00, 6.504E+02, 1.778E+01, 7.603E+02, 0.000E+00
 1.480E+03, 5.256E+02, 0.000E+00, 5.614E+02, 2.541E+00, 6.505E+02, 1.782E+01, 7.604E+02, 0.000E+00
 1.490E+03, 5.257E+02, 0.000E+00, 5.615E+02, 2.544E+00, 6.506E+02, 1.786E+01, 7.605E+02, 0.000E+00
 1.500E+03, 5.258E+02, 0.000E+00, 5.616E+02, 2.548E+00, 6.507E+02, 1.791E+01, 7.605E+02, 0.000E+00
 1.510E+03, 5.259E+02, 0.000E+00, 5.617E+02, 2.551E+00, 6.507E+02, 1.795E+01, 7.605E+02, 0.000E+00
 1.520E+03, 5.260E+02, 0.000E+00, 5.618E+02, 2.555E+00, 6.508E+02, 1.799E+01, 7.606E+02, 0.000E+00
 1.530E+03, 5.261E+02, 0.000E+00, 5.619E+02, 2.558E+00, 6.509E+02, 1.803E+01, 7.606E+02, 0.000E+00
 1.540E+03, 5.263E+02, 0.000E+00, 5.620E+02, 2.562E+00, 6.509E+02, 1.807E+01, 7.607E+02, 0.000E+00
 1.550E+03, 5.264E+02, 0.000E+00, 5.621E+02, 2.568E+00, 6.510E+02, 1.812E+01, 7.607E+02, 0.000E+00
 1.560E+03, 5.265E+02, 0.000E+00, 5.622E+02, 2.585E+00, 6.510E+02, 1.817E+01, 7.608E+02, 0.000E+00
 1.570E+03, 5.265E+02, 0.000E+00, 5.623E+02, 2.602E+00, 6.511E+02, 1.821E+01, 7.608E+02, 0.000E+00
 1.580E+03, 5.266E+02, 0.000E+00, 5.623E+02, 2.618E+00, 6.512E+02, 1.826E+01, 7.608E+02, 0.000E+00
 1.590E+03, 5.267E+02, 0.000E+00, 5.624E+02, 2.635E+00, 6.512E+02, 1.830E+01, 7.609E+02, 0.000E+00
 1.600E+03, 5.268E+02, 0.000E+00, 5.625E+02, 2.652E+00, 6.513E+02, 1.835E+01, 7.609E+02, 0.000E+00
 1.610E+03, 5.269E+02, 0.000E+00, 5.626E+02, 2.669E+00, 6.513E+02, 1.840E+01, 7.609E+02, 0.000E+00
 1.620E+03, 5.270E+02, 0.000E+00, 5.626E+02, 2.686E+00, 6.514E+02, 1.844E+01, 7.610E+02, 0.000E+00
 1.630E+03, 5.271E+02, 0.000E+00, 5.627E+02, 2.702E+00, 6.514E+02, 1.848E+01, 7.610E+02, 0.000E+00
 1.640E+03, 5.272E+02, 0.000E+00, 5.628E+02, 2.719E+00, 6.515E+02, 1.847E+01, 7.610E+02, 0.000E+00
 1.650E+03, 5.272E+02, 0.000E+00, 5.628E+02, 2.736E+00, 6.515E+02, 1.846E+01, 7.611E+02, 0.000E+00
 1.660E+03, 5.273E+02, 0.000E+00, 5.629E+02, 2.753E+00, 6.516E+02, 1.844E+01, 7.611E+02, 0.000E+00
 1.670E+03, 5.274E+02, 0.000E+00, 5.630E+02, 2.769E+00, 6.516E+02, 1.843E+01, 7.611E+02, 0.000E+00
 1.680E+03, 5.275E+02, 0.000E+00, 5.630E+02, 2.786E+00, 6.516E+02, 1.842E+01, 7.612E+02, 0.000E+00
 1.690E+03, 5.275E+02, 0.000E+00, 5.631E+02, 2.803E+00, 6.517E+02, 1.840E+01, 7.612E+02, 0.000E+00
 1.700E+03, 5.276E+02, 0.000E+00, 5.632E+02, 2.819E+00, 6.517E+02, 1.839E+01, 7.612E+02, 0.000E+00
 1.710E+03, 5.277E+02, 0.000E+00, 5.632E+02, 2.836E+00, 6.518E+02, 1.837E+01, 7.612E+02, 0.000E+00
 1.720E+03, 5.277E+02, 0.000E+00, 5.633E+02, 1.579E+00, 6.518E+02, 1.836E+01, 7.613E+02, 0.000E+00
 1.730E+03, 5.278E+02, 0.000E+00, 5.633E+02, 0.000E+00, 6.518E+02, 1.835E+01, 7.613E+02, 0.000E+00
 1.740E+03, 5.279E+02, 0.000E+00, 5.634E+02, 0.000E+00, 6.519E+02, 1.833E+01, 7.613E+02, 0.000E+00
 1.750E+03, 5.279E+02, 0.000E+00, 5.634E+02, 0.000E+00, 6.519E+02, 1.832E+01, 7.613E+02, 0.000E+00
 1.760E+03, 5.280E+02, 0.000E+00, 5.635E+02, 0.000E+00, 6.519E+02, 1.831E+01, 7.614E+02, 0.000E+00
 1.770E+03, 5.280E+02, 0.000E+00, 5.635E+02, 0.000E+00, 6.520E+02, 1.829E+01, 7.614E+02, 0.000E+00
 1.780E+03, 5.281E+02, 0.000E+00, 5.636E+02, 0.000E+00, 6.520E+02, 1.828E+01, 7.614E+02, 0.000E+00
 1.790E+03, 5.281E+02, 0.000E+00, 5.636E+02, 0.000E+00, 6.520E+02, 1.827E+01, 7.614E+02, 0.000E+00
 1.800E+03, 5.282E+02, 0.000E+00, 5.637E+02, 0.000E+00, 6.521E+02, 1.826E+01, 7.614E+02, 0.000E+00
 1.810E+03, 5.282E+02, 0.000E+00, 5.637E+02, 0.000E+00, 6.521E+02, 1.824E+01, 7.615E+02, 0.000E+00
 1.820E+03, 5.283E+02, 0.000E+00, 5.637E+02, 0.000E+00, 6.521E+02, 1.823E+01, 7.615E+02, 0.000E+00
 1.830E+03, 5.283E+02, 0.000E+00, 5.638E+02, 0.000E+00, 6.522E+02, 1.821E+01, 7.615E+02, 0.000E+00
 1.840E+03, 5.284E+02, 0.000E+00, 5.638E+02, 0.000E+00, 6.522E+02, 1.810E+01, 7.615E+02, 0.000E+00
 1.850E+03, 5.284E+02, 0.000E+00, 5.639E+02, 0.000E+00, 6.522E+02, 1.796E+01, 7.615E+02, 0.000E+00
 1.860E+03, 5.285E+02, 0.000E+00, 5.639E+02, 0.000E+00, 6.522E+02, 1.781E+01, 7.615E+02, 0.000E+00
 1.870E+03, 5.285E+02, 0.000E+00, 5.639E+02, 0.000E+00, 6.523E+02, 1.767E+01, 7.616E+02, 0.000E+00
 1.880E+03, 5.286E+02, 0.000E+00, 5.640E+02, 0.000E+00, 6.523E+02, 1.752E+01, 7.616E+02, 0.000E+00
 1.890E+03, 5.286E+02, 0.000E+00, 5.640E+02, 0.000E+00, 6.523E+02, 1.737E+01, 7.616E+02, 0.000E+00
 1.900E+03, 5.287E+02, 0.000E+00, 5.641E+02, 0.000E+00, 6.523E+02, 1.723E+01, 7.616E+02, 0.000E+00
