s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 3.800E+02, 4.500E+02, 2.745E+00, 4.906E+02, 5.703E+00, 5.908E+02, 1.977E+01, 7.123E+02, 1.684E+01
 3.900E+02, 4.522E+02, 2.837E+00, 4.927E+02, 5.813E+00, 5.926E+02, 1.995E+01, 7.138E+02, 1.672E+01
 4.000E+02, 4.542E+02, 2.930E+00, 4.947E+02, 5.923E+00, 5.944E+02, 2.014E+01, 7.153E+02, 1.661E+01
 4.100E+02, 4.562E+02, 3.023E+00, 4.966E+02, 6.033E+00, 5.962E+02, 2.033E+01, 7.168E+02, 1.657E+01
 4.200E+02, 4.582E+02, 3.116E+00, 4.985E+02, 6.142E+00, 5.978E+02, 2.049E+01, 7.182E+02, 1.661E+01
 4.300E+02, 4.601E+02, 3.209E+00, 5.003E+02, 6.238E+00, 5.995E+02, 2.059E+01, 7.196E+02, 1.665E+01
 4.400E+02, 4.619E+02, 3.308E+00, 5.021E+02, 6.331E+00, 6.010E+02, 2.068E+01, 7.209E+02, 1.669E+01
 4.500E+02, 4.637E+02, 3.420E+00, 5.038E+02, 6.423E+00, 6.026E+02, 2.078E+01, 7.222E+02, 1.673E+01
 4.600E+02, 4.654E+02, 3.533E+00, 5.055E+02, 6.516E+00, 6.040E+02, 2.087E+01, 7.234E+02, 1.677E+01
 4.700E+02, 4.671E+02, 3.646E+00, 5.071E+02, 6.608E+00, 6.055E+02, 2.097E+01, 7.246E+02, 1.681E+01
 4.800E+02, 4.688E+02, 3.759E+00, 5.087E+02, 6.701E+00, 6.069E+02, 2.106E+01, 7.258E+02, 1.685E+01
 4.900E+02, 4.704E+02, 3.872E+00, 5.102E+02, 6.794E+00, 6.082E+02, 2.116E+01, 7.269E+02, 1.705E+01
 5.000E+02, 4.719E+02, 3.984E+00, 5.117E+02, 6.886E+00, 6.095E+02, 2.124E+01, 7.280E+02, 1.736E+01
 5.100E+02, 4.734E+02, 4.097E+00, 5.132E+02, 6.978E+00, 6.108E+02, 2.130E+01, 7.291E+02, 1.767E+01
 5.200E+02, 4.749E+02, 4.210E+00, 5.146E+02, 7.071E+00, 6.120E+02, 2.136E+01, 7.301E+02, 1.797E+01
 5.300E+02, 4.764E+02, 4.323E+00, 5.159E+02, 7.163E+00, 6.132E+02, 2.142E+01, 7.311E+02, 1.828E+01
 5.400E+02, 4.778E+02, 4.436E+00, 5.173E+02, 7.241E+00, 6.144E+02, 2.148E+01, 7.320E+02, 1.859E+01
 5.500E+02, 4.791E+02, 4.549E+00, 5.186E+02, 7.315E+00, 6.155E+02, 2.154E+01, 7.330E+02, 1.890E+01
 5.600E+02, 4.804E+02, 4.662E+00, 5.198E+02, 7.388E+00, 6.166E+02, 2.160E+01, 7.339E+02, 1.920E+01
 5.700E+02, 4.817E+02, 4.776E+00, 5.210E+02, 7.461E+00, 6.176E+02, 2.168E+01, 7.347E+02, 1.923E+01
 5.800E+02, 4.830E+02, 4.895E+00, 5.222E+02, 7.534E+00, 6.186E+02, 2.178E+01, 7.356E+02, 1.913E+01
 5.900E+02, 4.842E+02, 5.014E+00, 5.234E+02, 7.607E+00, 6.196E+02, 2.188E+01, 7.364E+02, 1.904E+01
 6.000E+02, 4.854E+02, 5.134E+00, 5.245E+02, 7.680E+00, 6.206E+02, 2.199E+01, 7.372E+02, 1.894E+01
 6.100E+02, 4.865E+02, 5.254E+00, 5.256E+02, 7.753E+00, 6.215E+02, 2.209E+01, 7.379E+02, 1.884E+01
 6.200E+02, 4.877E+02, 5.374E+00, 5.267E+02, 7.828E+00, 6.224E+02, 2.220E+01, 7.387E+02, 1.875E+01
 6.300E+02, 4.888E+02, 5.494E+00, 5.277E+02, 7.909E+00, 6.233E+02, 2.230E+01, 7.394E+02, 1.865E+01
 6.400E+02, 4.898E+02, 5.614E+00, 5.287E+02, 7.991E+00, 6.242E+02, 2.241E+01, 7.401E+02, 1.857E+01
 6.500E+02, 4.909E+02, 5.733E+00, 5.297E+02, 8.072E+00, 6.250E+02, 2.251E+01, 7.408E+02, 1.859E+01
 6.600E+02, 4.919E+02, 5.853E+00, 5.306E+02, 8.153E+00, 6.258E+02, 2.258E+01, 7.414E+02, 1.865E+01
 6.700E+02, 4.929E+02, 5.973E+00, 5.315E+02, 8.234E+00, 6.266E+02, 2.257E+01, 7.420E+02, 1.870E+01
 6.800E+02, 4.938E+02, 6.093E+00, 5.324E+02, 8.315E+00, 6.274E+02, 2.255E+01, 7.427E+02, 1.876E+01
 6.900E+02, 4.948E+02, 6.213E+00, 5.333E+02, 8.396E+00, 6.281E+02, 2.252E+01, 7.432E+02, 1.882E+01
 7.000E+02, 4.957E+02, 6.333E+00, 5.342E+02, 8.476E+00, 6.288E+02, 2.250E+01, 7.438E+02, 1.888E+01
 7.100E+02, 4.966E+02, 6.425E+00, 5.350E+02, 8.554E+00, 6.295E+02, 2.248E+01, 7.444E+02, 1.894E+01
 7.200E+02, 4.974E+02, 6.492E+00, 5.358E+02, 8.632E+00, 6.302E+02, 2.246E+01, 7.449E+02, 1.902E+01
 7.300E+02, 4.983E+02, 6.558E+00, 5.366E+02, 8.710E+00, 6.308E+02, 2.244E+01, 7.454E+02, 1.927E+01
 7.400E+02, 4.991E+02, 6.625E+00, 5.374E+02, 8.788E+00, 6.315E+02, 2.244E+01, 7.459E+02, 1.955E+01
 7.500E+02, 4.999E+02, 6.692E+00, 5.381E+02, 8.866E+00, 6.321E+02, 2.253E+01, 7.464E+02, 1.984E+01
 7.600E+02, 5.006E+02, 6.759E+00, 5.388E+02, 8.944E+00, 6.327E+02, 2.263E+01, 7.469E+02, 2.013E+01
 7.700E+02, 5.014E+02, 6.826E+00, 5.395E+02, 9.021E+00, 6.333E+02, 2.272E+01, 7.474E+02, 2.042E+01
 7.800E+02, 5.021E+02, 6.893E+00, 5.402E+02, 9.099E+00, 6.338E+02, 2.282E+01, 7.478E+02, 2.071E+01
 7.900E+02, 5.029E+02, 6.960E+00, 5.409E+02, 9.176E+00, 6.344E+02, 2.291E+01, 7.483E+02, 2.100E+01
 8.000E+02, 5.036E+02, 7.026E+00, 5.415E+02, 9.254E+00, 6.349E+02, 2.301E+01, 7.487E+02, 1.046E+01
 8.100E+02, 5.042E+02, 7.093E+00, 5.422E+02, 9.331E+00, 6.354E+02, 2.310E+01, 7.491E+02, 0.000E+00
 8.200E+02, 5.049E+02, 7.160E+00, 5.428E+02, 9.403E+00, 6.359E+02, 1.675E+01, 7.495E+02, 0.000E+00
 8.300E+02, 5.055E+02, 7.227E+00, 5.434E+02, 9.472E+00, 6.364E+02, 1.387E+01, 7.499E+02, 0.000E+00
 8.400E+02, 5.062E+02, 7.289E+00, 5.439E+02, 9.541E+00, 6.369E+02, 1.398E+01, 7.502E+02, 0.000E+00
 8.500E+02, 5.068E+02, 7.337E+00, 5.445E+02, 9.609E+00, 6.374E+02, 1.409E+01, 7.506E+02, 0.000E+00
 8.600E+02, 5.074E+02, 7.384E+00, 5.451E+02, 9.678E+00, 6.378E+02, 1.421E+01, 7.509E+02, 0.000E+00
 8.700E+02, 5.080E+02, 7.431E+00, 5.456E+02, 9.751E+00, 6.383E+02, 1.432E+01, 7.513E+02, 0.000E+00
 8.800E+02, 5.085E+02, 7.478E+00, 5.461E+02, 9.830E+00, 6.387E+02, 1.443E+01, 7.516E+02, 0.000E+00
 8.900E+02, 5.091E+02, 7.525E+00, 5.466E+02, 9.909E+00, 6.391E+02, 1.454E+01, 7.519E+02, 0.000E+00
 9.000E+02, 5.096E+02, 7.572E+00, 5.471E+02, 9.988E+00, 6.395E+02, 1.465E+01, 7.522E+02, 0.000E+00
 9.100E+02, 5.102E+02, 7.619E+00, 5.476E+02, 1.007E+01, 6.399E+02, 1.476E+01, 7.525E+02, 0.000E+00
 9.200E+02, 5.107E+02, 7.666E+00, 5.481E+02, 1.011E+01, 6.402E+02, 1.487E+01, 7.528E+02, 0.000E+00
 9.300E+02, 5.112E+02, 7.713E+00, 5.485E+02, 1.014E+01, 6.406E+02, 1.499E+01, 7.531E+02, 0.000E+00
 9.400E+02, 5.116E+02, 7.760E+00, 5.490E+02, 1.016E+01, 6.410E+02, 1.511E+01, 7.534E+02, 0.000E+00
 9.500E+02, 5.121E+02, 7.806E+00, 5.494E+02, 1.019E+01, 6.413E+02, 1.522E+01, 7.536E+02, 0.000E+00
 9.600E+02, 5.126E+02, 7.853E+00, 5.498E+02, 1.022E+01, 6.416E+02, 1.534E+01, 7.539E+02, 0.000E+00
 9.700E+02, 5.130E+02, 7.901E+00, 5.502E+02, 1.025E+01, 6.420E+02, 1.546E+01, 7.541E+02, 0.000E+00
 9.800E+02, 5.135E+02, 7.953E+00, 5.506E+02, 1.028E+01, 6.423E+02, 1.557E+01, 7.544E+02, 0.000E+00
 9.900E+02, 5.139E+02, 8.006E+00, 5.510E+02, 1.030E+01, 6.426E+02, 1.569E+01, 7.546E+02, 0.000E+00
 1.000E+03, 5.143E+02, 8.060E+00, 5.514E+02, 1.033E+01, 6.429E+02, 1.580E+01, 7.548E+02, 0.000E+00
 1.010E+03, 5.147E+02, 8.113E+00, 5.517E+02, 7.142E+00, 6.432E+02, 1.592E+01, 7.551E+02, 0.000E+00
 1.020E+03, 5.151E+02, 8.167E+00, 5.521E+02, 2.347E+00, 6.435E+02, 1.604E+01, 7.553E+02, 0.000E+00
 1.030E+03, 5.155E+02, 8.220E+00, 5.525E+02, 2.350E+00, 6.437E+02, 1.615E+01, 7.555E+02, 0.000E+00
 1.040E+03, 5.159E+02, 8.274E+00, 5.528E+02, 2.366E+00, 6.440E+02, 1.627E+01, 7.557E+02, 0.000E+00
 1.050E+03, 5.162E+02, 8.327E+00, 5.531E+02, 2.386E+00, 6.443E+02, 1.638E+01, 7.559E+02, 0.000E+00
 1.060E+03, 5.166E+02, 8.381E+00, 5.534E+02, 2.406E+00, 6.445E+02, 1.650E+01, 7.561E+02, 0.000E+00
 1.070E+03, 5.169E+02, 8.434E+00, 5.538E+02, 2.426E+00, 6.447E+02, 1.661E+01, 7.562E+02, 0.000E+00
 1.080E+03, 5.173E+02, 8.488E+00, 5.541E+02, 2.446E+00, 6.450E+02, 1.672E+01, 7.564E+02, 0.000E+00
 1.090E+03, 5.176E+02, 8.541E+00, 5.544E+02, 2.466E+00, 6.452E+02, 1.684E+01, 7.566E+02, 0.000E+00
 1.100E+03, 5.179E+02, 8.595E+00, 5.546E+02, 2.486E+00, 6.454E+02, 1.695E+01, 7.567E+02, 0.000E+00
 1.110E+03, 5.182E+02, 8.613E+00, 5.549E+02, 2.505E+00, 6.457E+02, 1.707E+01, 7.569E+02, 0.000E+00
 1.120E+03, 5.185E+02, 8.593E+00, 5.552E+02, 2.525E+00, 6.459E+02, 1.726E+01, 7.571E+02, 0.000E+00
 1.130E+03, 5.188E+02, 8.573E+00, 5.555E+02, 2.545E+00, 6.461E+02, 1.745E+01, 7.572E+02, 0.000E+00
 1.140E+03, 5.191E+02, 8.554E+00, 5.557E+02, 2.565E+00, 6.463E+02, 1.764E+01, 7.574E+02, 0.000E+00
 1.150E+03, 5.194E+02, 8.534E+00, 5.560E+02, 2.585E+00, 6.465E+02, 1.783E+01, 7.575E+02, 0.000E+00
 1.160E+03, 5.197E+02, 8.514E+00, 5.562E+02, 2.604E+00, 6.466E+02, 1.801E+01, 7.576E+02, 0.000E+00
 1.170E+03, 5.199E+02, 8.494E+00, 5.565E+02, 2.624E+00, 6.468E+02, 1.805E+01, 7.578E+02, 0.000E+00
 1.180E+03, 5.202E+02, 8.474E+00, 5.567E+02, 2.644E+00, 6.470E+02, 1.804E+01, 7.579E+02, 0.000E+00
 1.190E+03, 5.205E+02, 8.455E+00, 5.569E+02, 2.664E+00, 6.472E+02, 1.804E+01, 7.580E+02, 0.000E+00
 1.200E+03, 5.207E+02, 8.435E+00, 5.571E+02, 2.681E+00, 6.473E+02, 1.804E+01, 7.581E+02, 0.000E+00
 1.210E+03, 5.209E+02, 8.415E+00, 5.574E+02, 2.679E+00, 6.475E+02, 1.818E+01, 7.583E+02, 0.000E+00
 1.220E+03, 5.212E+02, 8.395E+00, 5.576E+02, 2.673E+00, 6.477E+02, 1.838E+01, 7.584E+02, 0.000E+00
 1.230E+03, 5.214E+02, 8.375E+00, 5.578E+02, 2.668E+00, 6.478E+02, 1.857E+01, 7.585E+02, 0.000E+00
 1.240E+03, 5.216E+02, 8.368E+00, 5.580E+02, 2.662E+00, 6.480E+02, 1.876E+01, 7.586E+02, 0.000E+00
 1.250E+03, 5.219E+02, 8.404E+00, 5.582E+02, 2.656E+00, 6.481E+02, 1.896E+01, 7.587E+02, 0.000E+00
 1.260E+03, 5.221E+02, 8.444E+00, 5.583E+02, 2.650E+00, 6.483E+02, 1.915E+01, 7.588E+02, 0.000E+00
 1.270E+03, 5.223E+02, 8.485E+00, 5.585E+02, 2.644E+00, 6.484E+02, 1.931E+01, 7.589E+02, 0.000E+00
 1.280E+03, 5.225E+02, 8.525E+00, 5.587E+02, 2.638E+00, 6.485E+02, 1.935E+01, 7.590E+02, 0.000E+00
 1.290E+03, 5.227E+02, 8.565E+00, 5.589E+02, 2.632E+00, 6.487E+02, 1.936E+01, 7.591E+02, 0.000E+00
 1.300E+03, 5.229E+02, 8.605E+00, 5.590E+02, 2.627E+00, 6.488E+02, 1.939E+01, 7.592E+02, 0.000E+00
 1.310E+03, 5.230E+02, 8.645E+00, 5.592E+02, 2.621E+00, 6.489E+02, 1.945E+01, 7.593E+02, 0.000E+00
 1.320E+03, 5.232E+02, 8.685E+00, 5.594E+02, 2.615E+00, 6.490E+02, 1.951E+01, 7.594E+02, 0.000E+00
 1.330E+03, 5.234E+02, 8.725E+00, 5.595E+02, 2.609E+00, 6.491E+02, 1.957E+01, 7.594E+02, 0.000E+00
 1.340E+03, 5.236E+02, 8.765E+00, 5.597E+02, 2.603E+00, 6.492E+02, 1.963E+01, 7.595E+02, 0.000E+00
 1.350E+03, 5.237E+02, 8.806E+00, 5.598E+02, 2.597E+00, 6.494E+02, 1.969E+01, 7.596E+02, 0.000E+00
 1.360E+03, 5.239E+02, 8.846E+00, 5.600E+02, 2.591E+00, 6.495E+02, 1.975E+01, 7.597E+02, 0.000E+00
 1.370E+03, 5.241E+02, 6.196E+00, 5.601E+02, 2.587E+00, 6.496E+02, 1.981E+01, 7.597E+02, 0.000E+00
 1.380E+03, 5.242E+02, 0.000E+00, 5.603E+02, 2.589E+00, 6.497E+02, 1.987E+01, 7.598E+02, 0.000E+00
 1.390E+03, 5.244E+02, 0.000E+00, 5.604E+02, 2.593E+00, 6.498E+02, 1.993E+01, 7.599E+02, 0.000E+00
 1.400E+03, 5.245E+02, 0.000E+00, 5.605E+02, 2.597E+00, 6.499E+02, 1.999E+01, 7.599E+02, 0.000E+00
 1.410E+03, 5.247E+02, 0.000E+00, 5.606E+02, 2.601E+00, 6.499E+02, 2.005E+01, 7.600E+02, 0.000E+00
 1.420E+03, 5.248E+02, 0.000E+00, 5.608E+02, 2.605E+00, 6.500E+02, 2.011E+01, 7.601E+02, 0.000E+00
 1.430E+03, 5.250E+02, 0.000E+00, 5.609E+02, 2.609E+00, 6.501E+02, 2.017E+01, 7.601E+02, 0.000E+00
 1.440E+03, 5.251E+02, 0.000E+00, 5.610E+02, 2.612E+00, 6.502E+02, 2.023E+01, 7.602E+02, 0.000E+00
 1.450E+03, 5.252E+02, 0.000E+00, 5.611E+02, 2.616E+00, 6.503E+02, 2.029E+01, 7.602E+02, 0.000E+00
 1.460E+03, 5.253E+02, 0.000E+00, 5.612E+02, 2.620E+00, 6.504E+02, 2.034E+01, 7.603E+02, 0.000E+00
 1.470E+03, 5.255E+02, 0.000E+00, 5.613E+02, 2.624E+00, 6.504E+02, 2.040E+01, 7.603E+02, 0.000E+00
 1.480E+03, 5.256E+02, 0.000E+00, 5.614E+02, 2.628E+00, 6.505E+02, 2.046E+01, 7.604E+02, 0.000E+00
 1.490E+03, 5.257E+02, 0.000E+00, 5.615E+02, 2.631E+00, 6.506E+02, 2.053E+01, 7.605E+02, 0.000E+00
 1.500E+03, 5.258E+02, 0.000E+00, 5.616E+02, 2.635E+00, 6.507E+02, 2.059E+01, 7.605E+02, 0.000E+00
 1.510E+03, 5.259E+02, 0.000E+00, 5.617E+02, 2.639E+00, 6.507E+02, 2.066E+01, 7.605E+02, 0.000E+00
 1.520E+03, 5.260E+02, 0.000E+00, 5.618E+02, 2.643E+00, 6.508E+02, 2.072E+01, 7.606E+02, 0.000E+00
 1.530E+03, 5.261E+02, 0.000E+00, 5.619E+02, 2.646E+00, 6.509E+02, 2.079E+01, 7.606E+02, 0.000E+00
 1.540E+03, 5.263E+02, 0.000E+00, 5.620E+02, 2.654E+00, 6.509E+02, 2.086E+01, 7.607E+02, 0.000E+00
 1.550E+03, 5.264E+02, 0.000E+00, 5.621E+02, 2.671E+00, 6.510E+02, 2.092E+01, 7.607E+02, 0.000E+00
 1.560E+03, 5.265E+02, 0.000E+00, 5.622E+02, 2.689E+00, 6.510E+02, 2.099E+01, 7.608E+02, 0.000E+00
 1.570E+03, 5.265E+02, 0.000E+00, 5.623E+02, 2.708E+00, 6.511E+02, 2.104E+01, 7.608E+02, 0.000E+00
 1.580E+03, 5.266E+02, 0.000E+00, 5.623E+02, 2.726E+00, 6.512E+02, 2.102E+01, 7.608E+02, 0.000E+00
 1.590E+03, 5.267E+02, 0.000E+00, 5.624E+02, 2.745E+00, 6.512E+02, 2.101E+01, 7.609E+02, 0.000E+00
 1.600E+03, 5.268E+02, 0.000E+00, 5.625E+02, 2.763E+00, 6.513E+02, 2.099E+01, 7.609E+02, 0.000E+00
 1.610E+03, 5.269E+02, 0.000E+00, 5.626E+02, 2.781E+00, 6.513E+02, 2.097E+01, 7.609E+02, 0.000E+00
 1.620E+03, 5.270E+02, 0.000E+00, 5.626E+02, 2.800E+00, 6.514E+02, 2.095E+01, 7.610E+02, 0.000E+00
 1.630E+03, 5.271E+02, 0.000E+00, 5.627E+02, 2.818E+00, 6.514E+02, 2.093E+01, 7.610E+02, 0.000E+00
 1.640E+03, 5.272E+02, 0.000E+00, 5.628E+02, 2.836E+00, 6.515E+02, 2.091E+01, 7.610E+02, 0.000E+00
 1.650E+03, 5.272E+02, 0.000E+00, 5.628E+02, 2.854E+00, 6.515E+02, 2.089E+01, 7.611E+02, 0.000E+00
 1.660E+03, 5.273E+02, 0.000E+00, 5.629E+02, 2.873E+00, 6.516E+02, 2.087E+01, 7.611E+02, 0.000E+00
 1.670E+03, 5.274E+02, 0.000E+00, 5.630E+02, 2.891E+00, 6.516E+02, 2.085E+01, 7.611E+02, 0.000E+00
 1.680E+03, 5.275E+02, 0.000E+00, 5.630E+02, 2.909E+00, 6.516E+02, 2.083E+01, 7.612E+02, 0.000E+00
 1.690E+03, 5.275E+02, 0.000E+00, 5.631E+02, 2.927E+00, 6.517E+02, 2.081E+01, 7.612E+02, 0.000E+00
 1.700E+03, 5.276E+02, 0.000E+00, 5.632E+02, 2.946E+00, 6.517E+02, 2.079E+01, 7.612E+02, 0.000E+00
 1.710E+03, 5.277E+02, 0.000E+00, 5.632E+02, 8.085E-01, 6.518E+02, 2.077E+01, 7.612E+02, 0.000E+00
 1.720E+03, 5.277E+02, 0.000E+00, 5.633E+02, 0.000E+00, 6.518E+02, 2.076E+01, 7.613E+02, 0.000E+00
 1.730E+03, 5.278E+02, 0.000E+00, 5.633E+02, 0.000E+00, 6.518E+02, 2.074E+01, 7.613E+02, 0.000E+00
 1.740E+03, 5.279E+02, 0.000E+00, 5.634E+02, 0.000E+00, 6.519E+02, 2.072E+01, 7.613E+02, 0.000E+00
 1.750E+03, 5.279E+02, 0.000E+00, 5.634E+02, 0.000E+00, 6.519E+02, 2.070E+01, 7.613E+02, 0.000E+00
 1.760E+03, 5.280E+02, 0.000E+00, 5.635E+02, 0.000E+00, 6.519E+02, 2.066E+01, 7.614E+02, 0.000E+00
 1.770E+03, 5.280E+02, 0.000E+00, 5.635E+02, 0.000E+00, 6.520E+02, 2.048E+01, 7.614E+02, 0.000E+00
 1.780E+03, 5.281E+02, 0.000E+00, 5.636E+02, 0.000E+00, 6.520E+02, 2.027E+01, 7.614E+02, 0.000E+00
 1.790E+03, 5.281E+02, 0.000E+00, 5.636E+02, 0.000E+00, 6.520E+02, 2.007E+01, 7.614E+02, 0.000E+00
 1.800E+03, 5.282E+02, 0.000E+00, 5.637E+02, 0.000E+00, 6.521E+02, 1.986E+01, 7.614E+02, 0.000E+00
 1.810E+03, 5.282E+02, 0.000E+00, 5.637E+02, 0.000E+00, 6.521E+02, 1.966E+01, 7.615E+02, 0.000E+00
 1.820E+03, 5.283E+02, 0.000E+00, 5.637E+02, 0.000E+00, 6.521E+02, 1.945E+01, 7.615E+02, 0.000E+00
 1.830E+03, 5.283E+02, 0.000E+00, 5.638E+02, 0.000E+00, 6.522E+02, 1.925E+01, 7.615E+02, 0.000E+00
 1.840E+03, 5.284E+02, 0.000E+00, 5.638E+02, 0.000E+00, 6.522E+02, 1.904E+01, 7.615E+02, 0.000E+00
 1.850E+03, 5.284E+02, 0.000E+00, 5.639E+02, 0.000E+00, 6.522E+02, 1.879E+01, 7.615E+02, 0.000E+00
 1.860E+03, 5.285E+02, 0.000E+00, 5.639E+02, 0.000E+00, 6.522E+02, 9.212E-01, 7.615E+02, 0.000E+00
 1.870E+03, 5.285E+02, 0.000E+00, 5.639E+02, 0.000E+00, 6.523E+02, 0.000E+00, 7.616E+02, 0.000E+00
 1.880E+03, 5.286E+02, 0.000E+00, 5.640E+02, 0.000E+00, 6.523E+02, 0.000E+00, 7.616E+02, 0.000E+00
 1.890E+03, 5.286E+02, 0.000E+00, 5.640E+02, 0.000E+00, 6.523E+02, 0.000E+00, 7.616E+02, 0.000E+00
 1.900E+03, 5.287E+02, 0.000E+00, 5.641E+02, 0.000E+00, 6.523E+02, 0.000E+00, 7.616E+02, 0.000E+00
