s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 3.858E+00, 7.795E+00, 1.256E+01, 1.485E+01, 1.627E+01, 1.728E+01, 1.760E+01, 2.942E-01, 2.368E-01
 1.020E+03, 4.439E+00, 8.511E+00, 1.337E+01, 1.566E+01, 1.706E+01, 1.809E+01, 1.837E+01, 2.957E-01, 2.353E-01
 1.080E+03, 5.042E+00, 9.232E+00, 1.416E+01, 1.646E+01, 1.787E+01, 1.884E+01, 1.912E+01, 2.974E-01, 2.337E-01
 1.140E+03, 5.661E+00, 9.942E+00, 1.494E+01, 1.725E+01, 1.862E+01, 1.961E+01, 1.988E+01, 2.993E-01, 2.317E-01
 1.200E+03, 6.299E+00, 1.066E+01, 1.571E+01, 1.800E+01, 1.939E+01, 2.033E+01, 2.061E+01, 3.010E-01, 2.300E-01
 1.260E+03, 6.956E+00, 1.137E+01, 1.647E+01, 1.874E+01, 2.012E+01, 2.106E+01, 2.134E+01, 3.025E-01, 2.285E-01
 1.320E+03, 7.613E+00, 1.210E+01, 1.719E+01, 1.949E+01, 2.085E+01, 2.177E+01, 2.204E+01, 3.043E-01, 2.267E-01
 1.380E+03, 8.293E+00, 1.280E+01, 1.794E+01, 2.021E+01, 2.156E+01, 2.246E+01, 2.273E+01, 3.061E-01, 2.250E-01
 1.440E+03, 8.973E+00, 1.352E+01, 1.865E+01, 2.093E+01, 2.224E+01, 2.316E+01, 2.342E+01, 3.075E-01, 2.236E-01
 1.500E+03, 9.666E+00, 1.421E+01, 1.936E+01, 2.162E+01, 2.294E+01, 2.384E+01, 2.408E+01, 3.093E-01, 2.218E-01
 1.560E+03, 1.036E+01, 1.492E+01, 2.006E+01, 2.230E+01, 2.361E+01, 2.451E+01, 2.476E+01, 3.109E-01, 2.202E-01
 1.620E+03, 1.106E+01, 1.563E+01, 2.074E+01, 2.299E+01, 2.428E+01, 2.517E+01, 2.540E+01, 3.123E-01, 2.188E-01
 1.680E+03, 1.177E+01, 1.631E+01, 2.142E+01, 2.366E+01, 2.494E+01, 2.581E+01, 2.606E+01, 3.140E-01, 2.170E-01
 1.740E+03, 1.248E+01, 1.701E+01, 2.209E+01, 2.431E+01, 2.558E+01, 2.645E+01, 2.671E+01, 3.159E-01, 2.152E-01
 1.800E+03, 1.319E+01, 1.770E+01, 2.275E+01, 2.496E+01, 2.623E+01, 2.707E+01, 2.732E+01, 3.176E-01, 2.135E-01
 1.860E+03, 1.390E+01, 1.839E+01, 2.340E+01, 2.560E+01, 2.685E+01, 2.771E+01, 2.795E+01, 3.191E-01, 2.119E-01
 1.920E+03, 1.462E+01, 1.907E+01, 2.405E+01, 2.622E+01, 2.749E+01, 2.832E+01, 2.857E+01, 3.210E-01, 2.101E-01
 1.980E+03, 1.532E+01, 1.975E+01, 2.469E+01, 2.686E+01, 2.810E+01, 2.893E+01, 2.917E+01, 3.225E-01, 2.086E-01
 2.040E+03, 1.603E+01, 2.041E+01, 2.533E+01, 2.747E+01, 2.870E+01, 2.953E+01, 2.977E+01, 3.244E-01, 2.067E-01
 2.100E+03, 1.674E+01, 2.108E+01, 2.594E+01, 2.808E+01, 2.932E+01, 3.013E+01, 3.037E+01, 3.259E-01, 2.052E-01
 2.160E+03, 1.744E+01, 2.174E+01, 2.657E+01, 2.869E+01, 2.992E+01, 3.073E+01, 3.095E+01, 3.274E-01, 2.037E-01
 2.220E+03, 1.814E+01, 2.240E+01, 2.718E+01, 2.929E+01, 3.049E+01, 3.131E+01, 3.153E+01, 3.292E-01, 2.018E-01
 2.280E+03, 1.885E+01, 2.306E+01, 2.778E+01, 2.986E+01, 3.109E+01, 3.188E+01, 3.212E+01, 3.310E-01, 2.000E-01
 2.340E+03, 1.954E+01, 2.370E+01, 2.837E+01, 3.045E+01, 3.167E+01, 3.245E+01, 3.269E+01, 3.325E-01, 1.985E-01
 2.400E+03, 2.024E+01, 2.435E+01, 2.897E+01, 3.104E+01, 3.223E+01, 3.302E+01, 3.325E+01, 3.342E-01, 1.968E-01
 2.460E+03, 2.093E+01, 2.498E+01, 2.957E+01, 3.161E+01, 3.280E+01, 3.358E+01, 3.382E+01, 3.360E-01, 1.950E-01
 2.520E+03, 2.161E+01, 2.562E+01, 3.015E+01, 3.217E+01, 3.336E+01, 3.414E+01, 3.437E+01, 3.378E-01, 1.932E-01
 2.580E+03, 2.229E+01, 2.625E+01, 3.072E+01, 3.273E+01, 3.392E+01, 3.469E+01, 3.492E+01, 3.394E-01, 1.917E-01
 2.640E+03, 2.297E+01, 2.687E+01, 3.129E+01, 3.329E+01, 3.447E+01, 3.525E+01, 3.547E+01, 3.412E-01, 1.899E-01
 2.700E+03, 2.365E+01, 2.749E+01, 3.186E+01, 3.384E+01, 3.502E+01, 3.578E+01, 3.601E+01, 3.427E-01, 1.884E-01
 2.760E+03, 2.431E+01, 2.810E+01, 3.243E+01, 3.439E+01, 3.556E+01, 3.631E+01, 3.654E+01, 3.446E-01, 1.865E-01
 2.820E+03, 2.498E+01, 2.872E+01, 3.298E+01, 3.494E+01, 3.609E+01, 3.685E+01, 3.706E+01, 3.463E-01, 1.847E-01
 2.880E+03, 2.564E+01, 2.933E+01, 3.354E+01, 3.546E+01, 3.662E+01, 3.737E+01, 3.760E+01, 3.482E-01, 1.829E-01
 2.940E+03, 2.629E+01, 2.993E+01, 3.409E+01, 3.599E+01, 3.714E+01, 3.789E+01, 3.811E+01, 3.500E-01, 1.811E-01
 3.000E+03, 2.694E+01, 3.052E+01, 3.463E+01, 3.652E+01, 3.767E+01, 3.841E+01, 3.864E+01, 3.516E-01, 1.795E-01
 3.060E+03, 2.759E+01, 3.112E+01, 3.516E+01, 3.705E+01, 3.820E+01, 3.892E+01, 3.915E+01, 3.534E-01, 1.777E-01
 3.120E+03, 2.823E+01, 3.170E+01, 3.570E+01, 3.757E+01, 3.870E+01, 3.944E+01, 3.964E+01, 3.552E-01, 1.758E-01
 3.180E+03, 2.886E+01, 3.228E+01, 3.623E+01, 3.808E+01, 3.921E+01, 3.994E+01, 4.016E+01, 3.569E-01, 1.741E-01
 3.240E+03, 2.949E+01, 3.286E+01, 3.676E+01, 3.859E+01, 3.972E+01, 4.043E+01, 4.066E+01, 3.588E-01, 1.722E-01
 3.300E+03, 3.011E+01, 3.343E+01, 3.728E+01, 3.910E+01, 4.021E+01, 4.093E+01, 4.115E+01, 3.606E-01, 1.704E-01
 3.360E+03, 3.073E+01, 3.400E+01, 3.779E+01, 3.959E+01, 4.071E+01, 4.143E+01, 4.165E+01, 3.622E-01, 1.688E-01
 3.420E+03, 3.134E+01, 3.456E+01, 3.830E+01, 4.009E+01, 4.120E+01, 4.192E+01, 4.214E+01, 3.643E-01, 1.668E-01
 3.480E+03, 3.195E+01, 3.512E+01, 3.881E+01, 4.058E+01, 4.169E+01, 4.240E+01, 4.260E+01, 3.662E-01, 1.648E-01
 3.540E+03, 3.256E+01, 3.568E+01, 3.932E+01, 4.107E+01, 4.217E+01, 4.288E+01, 4.309E+01, 3.680E-01, 1.631E-01
 3.600E+03, 3.316E+01, 3.623E+01, 3.982E+01, 4.156E+01, 4.266E+01, 4.335E+01, 4.356E+01, 3.691E-01, 1.601E-01
 3.660E+03, 3.379E+01, 3.629E+01, 3.966E+01, 4.152E+01, 4.285E+01, 4.348E+01, 4.379E+01, 2.084E-01,-2.083E-01
 3.720E+03, 3.422E+01, 3.603E+01, 3.895E+01, 4.099E+01, 4.262E+01, 4.338E+01, 4.370E+01, 2.075E-01,-2.075E-01
 3.780E+03, 3.444E+01, 3.587E+01, 3.846E+01, 4.049E+01, 4.235E+01, 4.325E+01, 4.363E+01, 2.068E-01,-2.068E-01
 3.840E+03, 3.462E+01, 3.577E+01, 3.809E+01, 4.008E+01, 4.207E+01, 4.310E+01, 4.354E+01, 2.064E-01,-2.064E-01
 3.900E+03, 3.476E+01, 3.569E+01, 3.780E+01, 3.972E+01, 4.178E+01, 4.292E+01, 4.344E+01, 2.050E-01,-2.050E-01
 3.960E+03, 3.482E+01, 3.565E+01, 3.758E+01, 3.943E+01, 4.152E+01, 4.274E+01, 4.332E+01, 2.041E-01,-2.042E-01
 4.020E+03, 3.483E+01, 3.561E+01, 3.740E+01, 3.918E+01, 4.127E+01, 4.255E+01, 4.319E+01, 2.034E-01,-2.034E-01
 4.080E+03, 3.482E+01, 3.556E+01, 3.725E+01, 3.896E+01, 4.104E+01, 4.237E+01, 4.305E+01, 2.030E-01,-2.030E-01
 4.140E+03, 3.479E+01, 3.550E+01, 3.711E+01, 3.877E+01, 4.082E+01, 4.218E+01, 4.290E+01, 2.017E-01,-2.017E-01
 4.200E+03, 3.474E+01, 3.543E+01, 3.700E+01, 3.860E+01, 4.063E+01, 4.200E+01, 4.274E+01, 2.012E-01,-2.012E-01
 4.260E+03, 3.468E+01, 3.536E+01, 3.688E+01, 3.845E+01, 4.044E+01, 4.182E+01, 4.258E+01, 2.010E-01,-2.010E-01
 4.320E+03, 3.462E+01, 3.529E+01, 3.677E+01, 3.830E+01, 4.027E+01, 4.165E+01, 4.242E+01, 2.005E-01,-2.005E-01
 4.380E+03, 3.455E+01, 3.521E+01, 3.666E+01, 3.816E+01, 4.010E+01, 4.147E+01, 4.225E+01, 2.003E-01,-2.003E-01
 4.440E+03, 3.447E+01, 3.512E+01, 3.655E+01, 3.802E+01, 3.994E+01, 4.131E+01, 4.209E+01, 1.996E-01,-1.996E-01
 4.500E+03, 3.439E+01, 3.504E+01, 3.644E+01, 3.789E+01, 3.978E+01, 4.114E+01, 4.193E+01, 1.994E-01,-1.994E-01
 4.560E+03, 3.431E+01, 3.495E+01, 3.633E+01, 3.776E+01, 3.963E+01, 4.098E+01, 4.176E+01, 1.987E-01,-1.987E-01
 4.620E+03, 3.422E+01, 3.486E+01, 3.623E+01, 3.764E+01, 3.948E+01, 4.082E+01, 4.160E+01, 1.983E-01,-1.983E-01
 4.680E+03, 3.413E+01, 3.477E+01, 3.612E+01, 3.751E+01, 3.934E+01, 4.067E+01, 4.144E+01, 1.987E-01,-1.987E-01
 4.740E+03, 3.405E+01, 3.468E+01, 3.601E+01, 3.739E+01, 3.920E+01, 4.051E+01, 4.128E+01, 1.974E-01,-1.974E-01
 4.800E+03, 3.396E+01, 3.459E+01, 3.591E+01, 3.727E+01, 3.906E+01, 4.036E+01, 4.112E+01, 1.972E-01,-1.972E-01
 4.860E+03, 3.386E+01, 3.449E+01, 3.581E+01, 3.715E+01, 3.892E+01, 4.021E+01, 4.096E+01, 1.969E-01,-1.969E-01
 4.920E+03, 3.377E+01, 3.440E+01, 3.570E+01, 3.703E+01, 3.878E+01, 4.006E+01, 4.081E+01, 1.965E-01,-1.965E-01
 4.980E+03, 3.368E+01, 3.430E+01, 3.560E+01, 3.691E+01, 3.865E+01, 3.991E+01, 4.066E+01, 1.958E-01,-1.958E-01
 5.040E+03, 3.358E+01, 3.421E+01, 3.549E+01, 3.680E+01, 3.851E+01, 3.977E+01, 4.050E+01, 1.956E-01,-1.956E-01
 5.100E+03, 3.349E+01, 3.411E+01, 3.539E+01, 3.668E+01, 3.838E+01, 3.963E+01, 4.035E+01, 1.952E-01,-1.952E-01
 5.160E+03, 3.339E+01, 3.401E+01, 3.528E+01, 3.657E+01, 3.825E+01, 3.948E+01, 4.021E+01, 1.950E-01,-1.950E-01
 5.220E+03, 3.330E+01, 3.391E+01, 3.518E+01, 3.645E+01, 3.812E+01, 3.934E+01, 4.006E+01, 1.947E-01,-1.947E-01
 5.280E+03, 3.321E+01, 3.382E+01, 3.507E+01, 3.634E+01, 3.800E+01, 3.921E+01, 3.992E+01, 1.942E-01,-1.942E-01
 5.340E+03, 3.311E+01, 3.372E+01, 3.497E+01, 3.622E+01, 3.787E+01, 3.907E+01, 3.977E+01, 1.939E-01,-1.939E-01
 5.400E+03, 3.301E+01, 3.362E+01, 3.486E+01, 3.611E+01, 3.774E+01, 3.893E+01, 3.963E+01, 1.935E-01,-1.935E-01
 5.460E+03, 3.292E+01, 3.352E+01, 3.476E+01, 3.600E+01, 3.762E+01, 3.880E+01, 3.949E+01, 1.932E-01,-1.932E-01
 5.520E+03, 3.282E+01, 3.342E+01, 3.465E+01, 3.588E+01, 3.749E+01, 3.867E+01, 3.935E+01, 1.929E-01,-1.929E-01
 5.580E+03, 3.273E+01, 3.332E+01, 3.454E+01, 3.577E+01, 3.737E+01, 3.853E+01, 3.921E+01, 1.926E-01,-1.926E-01
 5.640E+03, 3.263E+01, 3.323E+01, 3.444E+01, 3.566E+01, 3.725E+01, 3.840E+01, 3.908E+01, 1.919E-01,-1.919E-01
 5.700E+03, 3.253E+01, 3.313E+01, 3.433E+01, 3.555E+01, 3.712E+01, 3.827E+01, 3.894E+01, 1.920E-01,-1.920E-01
 5.760E+03, 3.244E+01, 3.303E+01, 3.423E+01, 3.543E+01, 3.700E+01, 3.814E+01, 3.881E+01, 1.914E-01,-1.914E-01
 5.820E+03, 3.234E+01, 3.293E+01, 3.413E+01, 3.532E+01, 3.688E+01, 3.801E+01, 3.867E+01, 1.912E-01,-1.912E-01
 5.880E+03, 3.225E+01, 3.284E+01, 3.403E+01, 3.521E+01, 3.676E+01, 3.789E+01, 3.854E+01, 1.908E-01,-1.908E-01
 5.940E+03, 3.215E+01, 3.274E+01, 3.392E+01, 3.510E+01, 3.664E+01, 3.776E+01, 3.841E+01, 1.903E-01,-1.903E-01
 6.000E+03, 3.206E+01, 3.264E+01, 3.382E+01, 3.499E+01, 3.653E+01, 3.764E+01, 3.828E+01, 1.900E-01,-1.900E-01
 6.060E+03, 3.196E+01, 3.255E+01, 3.372E+01, 3.489E+01, 3.641E+01, 3.751E+01, 3.816E+01, 1.896E-01,-1.896E-01
 6.120E+03, 3.186E+01, 3.245E+01, 3.362E+01, 3.478E+01, 3.629E+01, 3.739E+01, 3.803E+01, 1.892E-01,-1.892E-01
 6.180E+03, 3.177E+01, 3.235E+01, 3.351E+01, 3.467E+01, 3.618E+01, 3.727E+01, 3.790E+01, 1.889E-01,-1.889E-01
 6.240E+03, 3.167E+01, 3.225E+01, 3.341E+01, 3.456E+01, 3.606E+01, 3.714E+01, 3.778E+01, 1.885E-01,-1.885E-01
 6.300E+03, 3.158E+01, 3.216E+01, 3.331E+01, 3.446E+01, 3.595E+01, 3.702E+01, 3.765E+01, 1.885E-01,-1.885E-01
 6.360E+03, 3.149E+01, 3.206E+01, 3.321E+01, 3.435E+01, 3.583E+01, 3.690E+01, 3.753E+01, 1.880E-01,-1.880E-01
 6.420E+03, 3.139E+01, 3.196E+01, 3.311E+01, 3.424E+01, 3.572E+01, 3.678E+01, 3.741E+01, 1.875E-01,-1.875E-01
 6.480E+03, 3.130E+01, 3.187E+01, 3.301E+01, 3.414E+01, 3.561E+01, 3.667E+01, 3.728E+01, 1.874E-01,-1.874E-01
 6.540E+03, 3.121E+01, 3.177E+01, 3.291E+01, 3.403E+01, 3.549E+01, 3.655E+01, 3.716E+01, 1.869E-01,-1.869E-01
 6.600E+03, 3.111E+01, 3.168E+01, 3.281E+01, 3.393E+01, 3.538E+01, 3.643E+01, 3.704E+01, 1.866E-01,-1.866E-01
 6.660E+03, 3.102E+01, 3.158E+01, 3.271E+01, 3.382E+01, 3.527E+01, 3.631E+01, 3.692E+01, 1.865E-01,-1.865E-01
 6.720E+03, 3.093E+01, 3.149E+01, 3.261E+01, 3.372E+01, 3.516E+01, 3.620E+01, 3.680E+01, 1.861E-01,-1.861E-01
 6.780E+03, 3.084E+01, 3.140E+01, 3.251E+01, 3.362E+01, 3.505E+01, 3.608E+01, 3.669E+01, 1.856E-01,-1.856E-01
 6.840E+03, 3.074E+01, 3.130E+01, 3.242E+01, 3.352E+01, 3.494E+01, 3.597E+01, 3.657E+01, 1.853E-01,-1.853E-01
 6.900E+03, 3.065E+01, 3.121E+01, 3.232E+01, 3.341E+01, 3.483E+01, 3.586E+01, 3.645E+01, 1.850E-01,-1.850E-01
 6.960E+03, 3.056E+01, 3.112E+01, 3.222E+01, 3.331E+01, 3.472E+01, 3.574E+01, 3.634E+01, 1.845E-01,-1.845E-01
 7.020E+03, 3.047E+01, 3.103E+01, 3.212E+01, 3.321E+01, 3.462E+01, 3.563E+01, 3.622E+01, 1.843E-01,-1.843E-01
 7.080E+03, 3.038E+01, 3.093E+01, 3.203E+01, 3.311E+01, 3.451E+01, 3.552E+01, 3.611E+01, 1.839E-01,-1.839E-01
 7.140E+03, 3.029E+01, 3.084E+01, 3.193E+01, 3.301E+01, 3.440E+01, 3.541E+01, 3.600E+01, 1.837E-01,-1.837E-01
 7.200E+03, 3.020E+01, 3.075E+01, 3.183E+01, 3.291E+01, 3.430E+01, 3.530E+01, 3.588E+01, 1.832E-01,-1.832E-01
 7.200E+03, 3.015E+01, 3.071E+01, 3.179E+01, 3.286E+01, 3.425E+01, 3.525E+01, 3.583E+01, 1.835E-01,-1.834E-01
