s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 3.864E+00, 7.787E+00, 1.256E+01, 1.485E+01, 1.627E+01, 1.729E+01, 1.758E+01, 4.484E-01, 4.093E-01
 1.020E+03, 4.438E+00, 8.510E+00, 1.337E+01, 1.567E+01, 1.707E+01, 1.808E+01, 1.837E+01, 4.496E-01, 4.080E-01
 1.080E+03, 5.044E+00, 9.229E+00, 1.417E+01, 1.647E+01, 1.785E+01, 1.886E+01, 1.913E+01, 4.506E-01, 4.070E-01
 1.140E+03, 5.664E+00, 9.948E+00, 1.495E+01, 1.724E+01, 1.864E+01, 1.959E+01, 1.988E+01, 4.518E-01, 4.059E-01
 1.200E+03, 6.307E+00, 1.066E+01, 1.570E+01, 1.801E+01, 1.937E+01, 2.035E+01, 2.061E+01, 4.530E-01, 4.047E-01
 1.260E+03, 6.953E+00, 1.137E+01, 1.647E+01, 1.876E+01, 2.012E+01, 2.106E+01, 2.134E+01, 4.543E-01, 4.034E-01
 1.320E+03, 7.618E+00, 1.209E+01, 1.720E+01, 1.950E+01, 2.083E+01, 2.180E+01, 2.204E+01, 4.553E-01, 4.023E-01
 1.380E+03, 8.291E+00, 1.280E+01, 1.794E+01, 2.022E+01, 2.155E+01, 2.248E+01, 2.273E+01, 4.564E-01, 4.013E-01
 1.440E+03, 8.971E+00, 1.351E+01, 1.865E+01, 2.093E+01, 2.225E+01, 2.317E+01, 2.343E+01, 4.577E-01, 4.000E-01
 1.500E+03, 9.664E+00, 1.421E+01, 1.936E+01, 2.163E+01, 2.295E+01, 2.384E+01, 2.410E+01, 4.589E-01, 3.988E-01
 1.560E+03, 1.037E+01, 1.492E+01, 2.006E+01, 2.231E+01, 2.362E+01, 2.452E+01, 2.475E+01, 4.598E-01, 3.979E-01
 1.620E+03, 1.106E+01, 1.562E+01, 2.074E+01, 2.299E+01, 2.429E+01, 2.517E+01, 2.542E+01, 4.610E-01, 3.967E-01
 1.680E+03, 1.177E+01, 1.632E+01, 2.142E+01, 2.366E+01, 2.494E+01, 2.581E+01, 2.607E+01, 4.622E-01, 3.955E-01
 1.740E+03, 1.247E+01, 1.701E+01, 2.209E+01, 2.432E+01, 2.560E+01, 2.646E+01, 2.669E+01, 4.634E-01, 3.943E-01
 1.800E+03, 1.319E+01, 1.769E+01, 2.276E+01, 2.497E+01, 2.624E+01, 2.708E+01, 2.734E+01, 4.642E-01, 3.934E-01
 1.860E+03, 1.390E+01, 1.839E+01, 2.341E+01, 2.560E+01, 2.686E+01, 2.771E+01, 2.796E+01, 4.656E-01, 3.921E-01
 1.920E+03, 1.461E+01, 1.906E+01, 2.406E+01, 2.623E+01, 2.750E+01, 2.832E+01, 2.858E+01, 4.667E-01, 3.910E-01
 1.980E+03, 1.532E+01, 1.975E+01, 2.469E+01, 2.687E+01, 2.810E+01, 2.894E+01, 2.918E+01, 4.677E-01, 3.900E-01
 2.040E+03, 1.603E+01, 2.041E+01, 2.533E+01, 2.747E+01, 2.872E+01, 2.955E+01, 2.978E+01, 4.689E-01, 3.888E-01
 2.100E+03, 1.674E+01, 2.108E+01, 2.595E+01, 2.809E+01, 2.933E+01, 3.014E+01, 3.038E+01, 4.700E-01, 3.877E-01
 2.160E+03, 1.744E+01, 2.174E+01, 2.657E+01, 2.870E+01, 2.991E+01, 3.073E+01, 3.097E+01, 4.713E-01, 3.864E-01
 2.220E+03, 1.814E+01, 2.240E+01, 2.718E+01, 2.929E+01, 3.051E+01, 3.132E+01, 3.155E+01, 4.723E-01, 3.854E-01
 2.280E+03, 1.884E+01, 2.305E+01, 2.779E+01, 2.988E+01, 3.110E+01, 3.190E+01, 3.212E+01, 4.735E-01, 3.842E-01
 2.340E+03, 1.954E+01, 2.370E+01, 2.838E+01, 3.047E+01, 3.167E+01, 3.247E+01, 3.270E+01, 4.745E-01, 3.832E-01
 2.400E+03, 2.023E+01, 2.434E+01, 2.898E+01, 3.104E+01, 3.225E+01, 3.303E+01, 3.327E+01, 4.757E-01, 3.820E-01
 2.460E+03, 2.093E+01, 2.498E+01, 2.957E+01, 3.162E+01, 3.282E+01, 3.360E+01, 3.382E+01, 4.769E-01, 3.808E-01
 2.520E+03, 2.161E+01, 2.562E+01, 3.015E+01, 3.218E+01, 3.338E+01, 3.416E+01, 3.439E+01, 4.781E-01, 3.796E-01
 2.580E+03, 2.229E+01, 2.625E+01, 3.073E+01, 3.274E+01, 3.394E+01, 3.470E+01, 3.493E+01, 4.793E-01, 3.784E-01
 2.640E+03, 2.297E+01, 2.688E+01, 3.130E+01, 3.330E+01, 3.448E+01, 3.525E+01, 3.547E+01, 4.804E-01, 3.773E-01
 2.700E+03, 2.365E+01, 2.750E+01, 3.188E+01, 3.385E+01, 3.502E+01, 3.579E+01, 3.602E+01, 4.816E-01, 3.761E-01
 2.760E+03, 2.432E+01, 2.812E+01, 3.244E+01, 3.439E+01, 3.557E+01, 3.632E+01, 3.655E+01, 4.828E-01, 3.749E-01
 2.820E+03, 2.499E+01, 2.873E+01, 3.300E+01, 3.494E+01, 3.610E+01, 3.685E+01, 3.708E+01, 4.840E-01, 3.737E-01
 2.880E+03, 2.564E+01, 2.934E+01, 3.355E+01, 3.547E+01, 3.663E+01, 3.739E+01, 3.760E+01, 4.851E-01, 3.726E-01
 2.940E+03, 2.630E+01, 2.994E+01, 3.410E+01, 3.601E+01, 3.716E+01, 3.790E+01, 3.812E+01, 4.865E-01, 3.712E-01
 3.000E+03, 2.696E+01, 3.054E+01, 3.464E+01, 3.654E+01, 3.768E+01, 3.842E+01, 3.862E+01, 4.875E-01, 3.702E-01
 3.060E+03, 2.760E+01, 3.113E+01, 3.518E+01, 3.706E+01, 3.819E+01, 3.893E+01, 3.915E+01, 4.887E-01, 3.690E-01
 3.120E+03, 2.824E+01, 3.172E+01, 3.571E+01, 3.757E+01, 3.871E+01, 3.945E+01, 3.966E+01, 4.899E-01, 3.678E-01
 3.180E+03, 2.888E+01, 3.229E+01, 3.624E+01, 3.808E+01, 3.922E+01, 3.994E+01, 4.018E+01, 4.911E-01, 3.666E-01
 3.240E+03, 2.950E+01, 3.288E+01, 3.676E+01, 3.859E+01, 3.972E+01, 4.044E+01, 4.067E+01, 4.925E-01, 3.652E-01
 3.300E+03, 3.012E+01, 3.345E+01, 3.729E+01, 3.911E+01, 4.022E+01, 4.094E+01, 4.116E+01, 4.936E-01, 3.641E-01
 3.360E+03, 3.074E+01, 3.401E+01, 3.781E+01, 3.961E+01, 4.072E+01, 4.143E+01, 4.166E+01, 4.948E-01, 3.629E-01
 3.420E+03, 3.136E+01, 3.458E+01, 3.832E+01, 4.010E+01, 4.121E+01, 4.192E+01, 4.214E+01, 4.961E-01, 3.616E-01
 3.480E+03, 3.197E+01, 3.514E+01, 3.882E+01, 4.060E+01, 4.169E+01, 4.241E+01, 4.262E+01, 4.973E-01, 3.603E-01
 3.540E+03, 3.257E+01, 3.569E+01, 3.933E+01, 4.108E+01, 4.218E+01, 4.289E+01, 4.310E+01, 4.987E-01, 3.590E-01
 3.600E+03, 3.317E+01, 3.624E+01, 3.983E+01, 4.157E+01, 4.266E+01, 4.336E+01, 4.358E+01, 4.986E-01, 3.564E-01
 3.660E+03, 3.382E+01, 3.640E+01, 3.972E+01, 4.155E+01, 4.287E+01, 4.349E+01, 4.381E+01, 2.163E-01,-2.162E-01
 3.720E+03, 3.434E+01, 3.628E+01, 3.912E+01, 4.107E+01, 4.265E+01, 4.340E+01, 4.371E+01, 2.153E-01,-2.154E-01
 3.780E+03, 3.470E+01, 3.622E+01, 3.873E+01, 4.064E+01, 4.240E+01, 4.327E+01, 4.364E+01, 2.144E-01,-2.145E-01
 3.840E+03, 3.496E+01, 3.619E+01, 3.843E+01, 4.029E+01, 4.214E+01, 4.313E+01, 4.356E+01, 2.139E-01,-2.140E-01
 3.900E+03, 3.515E+01, 3.619E+01, 3.821E+01, 4.000E+01, 4.189E+01, 4.296E+01, 4.346E+01, 2.131E-01,-2.131E-01
 3.960E+03, 3.528E+01, 3.620E+01, 3.804E+01, 3.975E+01, 4.166E+01, 4.280E+01, 4.334E+01, 2.124E-01,-2.125E-01
 4.020E+03, 3.543E+01, 3.621E+01, 3.791E+01, 3.954E+01, 4.144E+01, 4.263E+01, 4.322E+01, 2.119E-01,-2.119E-01
 4.080E+03, 3.552E+01, 3.621E+01, 3.780E+01, 3.937E+01, 4.124E+01, 4.246E+01, 4.309E+01, 2.117E-01,-2.118E-01
 4.140E+03, 3.558E+01, 3.623E+01, 3.771E+01, 3.922E+01, 4.106E+01, 4.229E+01, 4.295E+01, 2.108E-01,-2.109E-01
 4.200E+03, 3.563E+01, 3.623E+01, 3.764E+01, 3.908E+01, 4.089E+01, 4.213E+01, 4.281E+01, 2.107E-01,-2.107E-01
 4.260E+03, 3.565E+01, 3.624E+01, 3.758E+01, 3.897E+01, 4.073E+01, 4.197E+01, 4.266E+01, 2.104E-01,-2.104E-01
 4.320E+03, 3.566E+01, 3.624E+01, 3.752E+01, 3.886E+01, 4.058E+01, 4.181E+01, 4.251E+01, 2.099E-01,-2.099E-01
 4.380E+03, 3.567E+01, 3.622E+01, 3.746E+01, 3.876E+01, 4.045E+01, 4.166E+01, 4.236E+01, 2.097E-01,-2.097E-01
 4.440E+03, 3.566E+01, 3.621E+01, 3.741E+01, 3.867E+01, 4.032E+01, 4.152E+01, 4.222E+01, 2.093E-01,-2.093E-01
 4.500E+03, 3.565E+01, 3.619E+01, 3.736E+01, 3.858E+01, 4.019E+01, 4.138E+01, 4.207E+01, 2.088E-01,-2.088E-01
 4.560E+03, 3.563E+01, 3.616E+01, 3.731E+01, 3.850E+01, 4.007E+01, 4.124E+01, 4.192E+01, 2.084E-01,-2.084E-01
 4.620E+03, 3.561E+01, 3.614E+01, 3.726E+01, 3.842E+01, 3.996E+01, 4.110E+01, 4.178E+01, 2.083E-01,-2.083E-01
 4.680E+03, 3.558E+01, 3.610E+01, 3.721E+01, 3.834E+01, 3.985E+01, 4.097E+01, 4.164E+01, 2.082E-01,-2.082E-01
 4.740E+03, 3.555E+01, 3.607E+01, 3.715E+01, 3.827E+01, 3.974E+01, 4.085E+01, 4.150E+01, 2.078E-01,-2.078E-01
 4.800E+03, 3.552E+01, 3.603E+01, 3.710E+01, 3.819E+01, 3.964E+01, 4.072E+01, 4.137E+01, 2.078E-01,-2.078E-01
 4.860E+03, 3.548E+01, 3.599E+01, 3.704E+01, 3.812E+01, 3.954E+01, 4.060E+01, 4.123E+01, 2.075E-01,-2.075E-01
 4.920E+03, 3.545E+01, 3.595E+01, 3.698E+01, 3.804E+01, 3.943E+01, 4.048E+01, 4.110E+01, 2.071E-01,-2.071E-01
 4.980E+03, 3.541E+01, 3.590E+01, 3.693E+01, 3.797E+01, 3.934E+01, 4.036E+01, 4.098E+01, 2.069E-01,-2.069E-01
 5.040E+03, 3.536E+01, 3.586E+01, 3.687E+01, 3.789E+01, 3.924E+01, 4.025E+01, 4.085E+01, 2.067E-01,-2.067E-01
 5.100E+03, 3.532E+01, 3.581E+01, 3.681E+01, 3.782E+01, 3.914E+01, 4.014E+01, 4.073E+01, 2.064E-01,-2.064E-01
 5.160E+03, 3.527E+01, 3.576E+01, 3.675E+01, 3.774E+01, 3.905E+01, 4.002E+01, 4.061E+01, 2.062E-01,-2.062E-01
 5.220E+03, 3.522E+01, 3.571E+01, 3.669E+01, 3.767E+01, 3.896E+01, 3.992E+01, 4.049E+01, 2.058E-01,-2.058E-01
 5.280E+03, 3.517E+01, 3.566E+01, 3.663E+01, 3.760E+01, 3.886E+01, 3.981E+01, 4.037E+01, 2.057E-01,-2.057E-01
 5.340E+03, 3.512E+01, 3.561E+01, 3.656E+01, 3.752E+01, 3.877E+01, 3.970E+01, 4.026E+01, 2.054E-01,-2.054E-01
 5.400E+03, 3.507E+01, 3.555E+01, 3.650E+01, 3.745E+01, 3.868E+01, 3.960E+01, 4.015E+01, 2.050E-01,-2.050E-01
 5.460E+03, 3.502E+01, 3.549E+01, 3.644E+01, 3.737E+01, 3.859E+01, 3.950E+01, 4.003E+01, 2.050E-01,-2.050E-01
 5.520E+03, 3.496E+01, 3.544E+01, 3.637E+01, 3.730E+01, 3.850E+01, 3.940E+01, 3.993E+01, 2.047E-01,-2.047E-01
 5.580E+03, 3.490E+01, 3.538E+01, 3.631E+01, 3.723E+01, 3.842E+01, 3.930E+01, 3.982E+01, 2.044E-01,-2.044E-01
 5.640E+03, 3.485E+01, 3.532E+01, 3.625E+01, 3.715E+01, 3.833E+01, 3.920E+01, 3.971E+01, 2.042E-01,-2.042E-01
 5.700E+03, 3.479E+01, 3.527E+01, 3.618E+01, 3.708E+01, 3.824E+01, 3.910E+01, 3.961E+01, 2.041E-01,-2.041E-01
 5.760E+03, 3.473E+01, 3.521E+01, 3.612E+01, 3.701E+01, 3.816E+01, 3.900E+01, 3.951E+01, 2.036E-01,-2.036E-01
 5.820E+03, 3.467E+01, 3.515E+01, 3.605E+01, 3.693E+01, 3.807E+01, 3.891E+01, 3.941E+01, 2.034E-01,-2.034E-01
 5.880E+03, 3.462E+01, 3.509E+01, 3.598E+01, 3.686E+01, 3.799E+01, 3.882E+01, 3.931E+01, 2.031E-01,-2.031E-01
 5.940E+03, 3.456E+01, 3.502E+01, 3.592E+01, 3.679E+01, 3.790E+01, 3.872E+01, 3.921E+01, 2.030E-01,-2.030E-01
 6.000E+03, 3.449E+01, 3.496E+01, 3.585E+01, 3.671E+01, 3.782E+01, 3.863E+01, 3.911E+01, 2.028E-01,-2.028E-01
 6.060E+03, 3.443E+01, 3.490E+01, 3.578E+01, 3.664E+01, 3.774E+01, 3.854E+01, 3.901E+01, 2.026E-01,-2.026E-01
 6.120E+03, 3.437E+01, 3.484E+01, 3.572E+01, 3.657E+01, 3.765E+01, 3.845E+01, 3.892E+01, 2.022E-01,-2.022E-01
 6.180E+03, 3.431E+01, 3.478E+01, 3.565E+01, 3.649E+01, 3.757E+01, 3.836E+01, 3.883E+01, 2.021E-01,-2.021E-01
 6.240E+03, 3.425E+01, 3.471E+01, 3.558E+01, 3.642E+01, 3.749E+01, 3.827E+01, 3.873E+01, 2.016E-01,-2.016E-01
 6.300E+03, 3.419E+01, 3.465E+01, 3.551E+01, 3.635E+01, 3.741E+01, 3.818E+01, 3.864E+01, 2.016E-01,-2.016E-01
 6.360E+03, 3.412E+01, 3.459E+01, 3.545E+01, 3.627E+01, 3.733E+01, 3.810E+01, 3.855E+01, 2.013E-01,-2.013E-01
 6.420E+03, 3.406E+01, 3.452E+01, 3.538E+01, 3.620E+01, 3.725E+01, 3.801E+01, 3.846E+01, 2.010E-01,-2.010E-01
 6.480E+03, 3.400E+01, 3.446E+01, 3.531E+01, 3.613E+01, 3.717E+01, 3.793E+01, 3.837E+01, 2.007E-01,-2.007E-01
 6.540E+03, 3.394E+01, 3.439E+01, 3.524E+01, 3.606E+01, 3.709E+01, 3.784E+01, 3.828E+01, 2.005E-01,-2.005E-01
 6.600E+03, 3.387E+01, 3.433E+01, 3.518E+01, 3.598E+01, 3.701E+01, 3.776E+01, 3.820E+01, 2.005E-01,-2.005E-01
 6.660E+03, 3.381E+01, 3.426E+01, 3.511E+01, 3.591E+01, 3.693E+01, 3.767E+01, 3.811E+01, 2.002E-01,-2.002E-01
 6.720E+03, 3.375E+01, 3.420E+01, 3.504E+01, 3.584E+01, 3.685E+01, 3.759E+01, 3.802E+01, 1.998E-01,-1.998E-01
 6.780E+03, 3.368E+01, 3.414E+01, 3.497E+01, 3.577E+01, 3.678E+01, 3.751E+01, 3.794E+01, 1.996E-01,-1.996E-01
 6.840E+03, 3.362E+01, 3.407E+01, 3.490E+01, 3.570E+01, 3.670E+01, 3.743E+01, 3.785E+01, 1.993E-01,-1.993E-01
 6.900E+03, 3.355E+01, 3.400E+01, 3.483E+01, 3.562E+01, 3.662E+01, 3.735E+01, 3.777E+01, 1.992E-01,-1.992E-01
 6.960E+03, 3.349E+01, 3.394E+01, 3.477E+01, 3.555E+01, 3.654E+01, 3.726E+01, 3.768E+01, 1.989E-01,-1.989E-01
 7.020E+03, 3.343E+01, 3.388E+01, 3.470E+01, 3.548E+01, 3.647E+01, 3.718E+01, 3.760E+01, 1.986E-01,-1.986E-01
 7.080E+03, 3.336E+01, 3.381E+01, 3.463E+01, 3.541E+01, 3.639E+01, 3.710E+01, 3.752E+01, 1.985E-01,-1.985E-01
 7.140E+03, 3.330E+01, 3.375E+01, 3.456E+01, 3.534E+01, 3.632E+01, 3.702E+01, 3.744E+01, 1.981E-01,-1.981E-01
 7.200E+03, 3.323E+01, 3.368E+01, 3.450E+01, 3.527E+01, 3.624E+01, 3.695E+01, 3.736E+01, 1.979E-01,-1.979E-01
 7.200E+03, 3.320E+01, 3.365E+01, 3.446E+01, 3.523E+01, 3.621E+01, 3.691E+01, 3.732E+01, 1.987E-01,-1.987E-01
