s,C,C,kg/m2
 1.0420000E+003, 1.9328000E+002, 1.9148228E+002, 1.5419757E-002
 1.0470000E+003, 1.9420800E+002, 1.9235633E+002, 1.5419727E-002
 1.0520000E+003, 1.9504000E+002, 1.9324019E+002, 1.5419694E-002
 1.0560000E+003, 1.9576000E+002, 1.9396702E+002, 1.5419660E-002
 1.0610000E+003, 1.9648000E+002, 1.9469310E+002, 1.5419622E-002
 1.0660000E+003, 1.9728000E+002, 1.9549934E+002, 1.5419576E-002
 1.0710000E+003, 1.9820800E+002, 1.9637222E+002, 1.5419525E-002
 1.0760000E+003, 1.9904000E+002, 1.9725478E+002, 1.5419467E-002
 1.0800000E+003, 1.9976000E+002, 1.9798183E+002, 1.5419409E-002
 1.0850000E+003, 2.0048000E+002, 1.9870904E+002, 1.5419346E-002
 1.0900000E+003, 2.0128000E+002, 1.9951703E+002, 1.5419267E-002
 1.0950000E+003, 2.0220800E+002, 2.0039192E+002, 1.5419180E-002
 1.1000000E+003, 2.0304000E+002, 2.0127475E+002, 1.5419082E-002
 1.1040000E+003, 2.0376000E+002, 2.0200149E+002, 1.5418984E-002
 1.1090000E+003, 2.0448000E+002, 2.0272755E+002, 1.5418877E-002
 1.1140000E+003, 2.0528000E+002, 2.0353514E+002, 1.5418745E-002
 1.1190000E+003, 2.0620800E+002, 2.0441373E+002, 1.5418598E-002
 1.1240000E+003, 2.0704000E+002, 2.0529600E+002, 1.5418433E-002
 1.1280000E+003, 2.0776000E+002, 2.0602291E+002, 1.5418269E-002
 1.1330000E+003, 2.0848000E+002, 2.0674997E+002, 1.5418088E-002
 1.1380000E+003, 2.0928000E+002, 2.0755900E+002, 1.5417867E-002
 1.1430000E+003, 2.1020800E+002, 2.0845163E+002, 1.5417622E-002
 1.1480000E+003, 2.1104000E+002, 2.0934708E+002, 1.5417346E-002
 1.1520000E+003, 2.1176000E+002, 2.1007627E+002, 1.5417072E-002
 1.1570000E+003, 2.1248000E+002, 2.1080104E+002, 1.5416771E-002
 1.1620000E+003, 2.1328000E+002, 2.1160606E+002, 1.5416404E-002
 1.1670000E+003, 2.1420800E+002, 2.1247990E+002, 1.5415997E-002
 1.1720000E+003, 2.1504000E+002, 2.1336007E+002, 1.5415541E-002
 1.1760000E+003, 2.1576000E+002, 2.1408632E+002, 1.5415090E-002
 1.1810000E+003, 2.1648000E+002, 2.1481277E+002, 1.5414594E-002
 1.1860000E+003, 2.1728000E+002, 2.1561993E+002, 1.5413991E-002
 1.1910000E+003, 2.1820800E+002, 2.1649599E+002, 1.5413323E-002
 1.1960000E+003, 2.1904000E+002, 2.1737670E+002, 1.5412577E-002
 1.2000000E+003, 2.1976000E+002, 2.1810291E+002, 1.5411839E-002
 1.2050000E+003, 2.2048000E+002, 2.1882855E+002, 1.5411031E-002
 1.2100000E+003, 2.2128000E+002, 2.1963440E+002, 1.5410047E-002
 1.2150000E+003, 2.2220800E+002, 2.2050972E+002, 1.5408962E-002
 1.2200000E+003, 2.2304000E+002, 2.2138966E+002, 1.5407751E-002
 1.2240000E+003, 2.2376000E+002, 2.2211642E+002, 1.5406555E-002
 1.2290000E+003, 2.2448000E+002, 2.2284341E+002, 1.5405247E-002
 1.2340000E+003, 2.2528000E+002, 2.2365127E+002, 1.5403658E-002
 1.2390000E+003, 2.2620800E+002, 2.2452893E+002, 1.5401907E-002
 1.2440000E+003, 2.2704000E+002, 2.2540982E+002, 1.5399956E-002
 1.2480000E+003, 2.2776000E+002, 2.2613700E+002, 1.5398033E-002
 1.2530000E+003, 2.2848000E+002, 2.2686358E+002, 1.5395933E-002
 1.2580000E+003, 2.2928000E+002, 2.2767037E+002, 1.5393385E-002
 1.2630000E+003, 2.3020800E+002, 2.2854721E+002, 1.5390583E-002
 1.2680000E+003, 2.3104000E+002, 2.2942698E+002, 1.5387468E-002
 1.2720000E+003, 2.3176000E+002, 2.3015426E+002, 1.5384403E-002
 1.2770000E+003, 2.3248000E+002, 2.3088175E+002, 1.5381060E-002
 1.2820000E+003, 2.3328000E+002, 2.3169020E+002, 1.5377011E-002
 1.2870000E+003, 2.3420800E+002, 2.3256901E+002, 1.5372565E-002
 1.2920000E+003, 2.3504000E+002, 2.3344920E+002, 1.5367633E-002
 1.2960000E+003, 2.3576000E+002, 2.3417701E+002, 1.5362787E-002
 1.3010000E+003, 2.3648000E+002, 2.3490531E+002, 1.5357511E-002
 1.3060000E+003, 2.3728000E+002, 2.3571487E+002, 1.5351131E-002
 1.3110000E+003, 2.3820800E+002, 2.3659538E+002, 1.5344139E-002
 1.3160000E+003, 2.3904000E+002, 2.3747682E+002, 1.5336398E-002
 1.3200000E+003, 2.3976000E+002, 2.3820536E+002, 1.5328804E-002
 1.3250000E+003, 2.4048000E+002, 2.3893333E+002, 1.5320553E-002
 1.3300000E+003, 2.4128000E+002, 2.3974236E+002, 1.5310595E-002
 1.3350000E+003, 2.4220800E+002, 2.4062366E+002, 1.5299706E-002
 1.3400000E+003, 2.4304000E+002, 2.4150698E+002, 1.5287677E-002
 1.3440000E+003, 2.4376000E+002, 2.4223948E+002, 1.5275900E-002
 1.3490000E+003, 2.4448000E+002, 2.4297252E+002, 1.5263125E-002
 1.3540000E+003, 2.4528000E+002, 2.4378729E+002, 1.5247732E-002
 1.3590000E+003, 2.4620800E+002, 2.4467366E+002, 1.5230932E-002
 1.3640000E+003, 2.4704000E+002, 2.4555982E+002, 1.5212417E-002
 1.3680000E+003, 2.4776000E+002, 2.4629426E+002, 1.5194332E-002
 1.3730000E+003, 2.4848000E+002, 2.4702856E+002, 1.5174763E-002
 1.3780000E+003, 2.4928000E+002, 2.4784455E+002, 1.5151246E-002
 1.3830000E+003, 2.5020800E+002, 2.4873292E+002, 1.5125654E-002
 1.3880000E+003, 2.5104000E+002, 2.4962139E+002, 1.5097539E-002
 1.3920000E+003, 2.5176000E+002, 2.5035969E+002, 1.5070156E-002
 1.3970000E+003, 2.5248000E+002, 2.5109891E+002, 1.5040609E-002
 1.4020000E+003, 2.5328000E+002, 2.5192128E+002, 1.5005205E-002
 1.4070000E+003, 2.5420800E+002, 2.5281878E+002, 1.4966799E-002
 1.4120000E+003, 2.5504000E+002, 2.5371965E+002, 1.4924743E-002
 1.4160000E+003, 2.5576000E+002, 2.5447213E+002, 1.4883892E-002
 1.4210000E+003, 2.5648000E+002, 2.5522343E+002, 1.4839941E-002
 1.4260000E+003, 2.5728000E+002, 2.5605304E+002, 1.4787461E-002
 1.4310000E+003, 2.5820800E+002, 2.5695240E+002, 1.4730800E-002
 1.4360000E+003, 2.5904000E+002, 2.5784938E+002, 1.4669112E-002
 1.4400000E+003, 2.5976000E+002, 2.5859510E+002, 1.4609555E-002
 1.4450000E+003, 2.6048000E+002, 2.5933789E+002, 1.4545901E-002
 1.4500000E+003, 2.6128000E+002, 2.6016099E+002, 1.4470429E-002
 1.4550000E+003, 2.6220800E+002, 2.6106400E+002, 1.4389529E-002
 1.4600000E+003, 2.6304000E+002, 2.6197693E+002, 1.4302041E-002
 1.4640000E+003, 2.6376000E+002, 2.6274739E+002, 1.4218030E-002
 1.4690000E+003, 2.6448000E+002, 2.6352098E+002, 1.4128686E-002
 1.4740000E+003, 2.6528000E+002, 2.6437988E+002, 1.4023284E-002
 1.4790000E+003, 2.6620800E+002, 2.6530807E+002, 1.3911012E-002
 1.4840000E+003, 2.6704000E+002, 2.6622973E+002, 1.3790649E-002
 1.4880000E+003, 2.6776000E+002, 2.6700507E+002, 1.3676183E-002
 1.4930000E+003, 2.6848000E+002, 2.6778633E+002, 1.3555700E-002
 1.4980000E+003, 2.6928000E+002, 2.6866082E+002, 1.3415046E-002
 1.5030000E+003, 2.7020800E+002, 2.6960930E+002, 1.3266912E-002
 1.5080000E+003, 2.7104000E+002, 2.7054603E+002, 1.3110043E-002
 1.5120000E+003, 2.7176000E+002, 2.7133461E+002, 1.2962716E-002
 1.5170000E+003, 2.7248000E+002, 2.7213323E+002, 1.2809664E-002
 1.5220000E+003, 2.7328000E+002, 2.7303117E+002, 1.2633386E-002
 1.5270000E+003, 2.7420800E+002, 2.7400934E+002, 1.2450470E-002
 1.5320000E+003, 2.7504000E+002, 2.7498011E+002, 1.2259752E-002
 1.5360000E+003, 2.7576000E+002, 2.7579441E+002, 1.2083321E-002
 1.5410000E+003, 2.7648000E+002, 2.7660424E+002, 1.1903126E-002
 1.5460000E+003, 2.7728000E+002, 2.7749987E+002, 1.1699538E-002
 1.5510000E+003, 2.7820800E+002, 2.7846237E+002, 1.1493019E-002
 1.5560000E+003, 2.7904000E+002, 2.7941572E+002, 1.1282874E-002
 1.5600000E+003, 2.7976000E+002, 2.8022043E+002, 1.1092844E-002
 1.5650000E+003, 2.8048000E+002, 2.8102110E+002, 1.0903101E-002
 1.5700000E+003, 2.8128000E+002, 2.8190416E+002, 1.0693573E-002
 1.5750000E+003, 2.8220800E+002, 2.8285039E+002, 1.0486233E-002
 1.5800000E+003, 2.8304000E+002, 2.8378235E+002, 1.0280531E-002
 1.5840000E+003, 2.8376000E+002, 2.8456747E+002, 1.0098842E-002
 1.5890000E+003, 2.8448000E+002, 2.8535058E+002, 9.9215515E-003
 1.5940000E+003, 2.8528000E+002, 2.8622176E+002, 9.7300242E-003
 1.5990000E+003, 2.8620800E+002, 2.8716098E+002, 9.5446248E-003
 1.6040000E+003, 2.8704000E+002, 2.8812367E+002, 9.3644186E-003
 1.6080000E+003, 2.8776000E+002, 2.8898151E+002, 9.2074351E-003
 1.6130000E+003, 2.8848000E+002, 2.8972696E+002, 9.0563321E-003
 1.6180000E+003, 2.8928000E+002, 2.9039643E+002, 8.8975117E-003
 1.6230000E+003, 2.9020800E+002, 2.9112048E+002, 8.7490549E-003
 1.6280000E+003, 2.9104000E+002, 2.9187350E+002, 8.6090910E-003
 1.6320000E+003, 2.9176000E+002, 2.9253878E+002, 8.4903034E-003
 1.6370000E+003, 2.9248000E+002, 2.9321738E+002, 8.3781468E-003
 1.6420000E+003, 2.9328000E+002, 2.9396702E+002, 8.2605028E-003
 1.6470000E+003, 2.9420800E+002, 2.9477346E+002, 8.1498836E-003
 1.6520000E+003, 2.9504000E+002, 2.9555965E+002, 8.0452601E-003
 1.6560000E+003, 2.9576000E+002, 2.9621399E+002, 7.9565276E-003
 1.6610000E+003, 2.9648000E+002, 2.9686467E+002, 7.8730496E-003
 1.6660000E+003, 2.9728000E+002, 2.9758508E+002, 7.7857715E-003
 1.6710000E+003, 2.9820800E+002, 2.9837526E+002, 7.7038841E-003
