s,kW,C,kg/m2/s,m,kW/m2
 1.520E+002, 1.785E+000, 7.369E+002, 7.555E-275, 1.790E-002, 7.816E+001
 1.540E+002, 7.001E-001, 7.376E+002, 2.549E-288, 1.790E-002, 7.808E+001
 1.560E+002, 1.293E-001, 7.369E+002, 3.006E-301, 1.790E-002, 7.828E+001
 1.580E+002, 8.974E-003, 7.377E+002, 0.000E+000, 1.790E-002, 7.858E+001
 1.600E+002, 2.215E-004, 7.384E+002, 0.000E+000, 1.790E-002, 7.900E+001
 1.620E+002, 1.965E-006, 7.381E+002, 0.000E+000, 1.790E-002, 7.841E+001
 1.640E+002, 2.796E-009, 7.393E+002, 0.000E+000, 1.790E-002, 7.932E+001
 1.660E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.888E+001
 1.680E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.925E+001
 1.700E+002, 0.000E+000, 7.393E+002, 0.000E+000, 1.790E-002, 7.912E+001
 1.720E+002, 0.000E+000, 7.387E+002, 0.000E+000, 1.790E-002, 7.860E+001
 1.740E+002, 0.000E+000, 7.391E+002, 0.000E+000, 1.790E-002, 7.931E+001
 1.760E+002, 0.000E+000, 7.407E+002, 0.000E+000, 1.790E-002, 7.974E+001
 1.780E+002, 0.000E+000, 7.397E+002, 0.000E+000, 1.790E-002, 7.916E+001
 1.800E+002, 0.000E+000, 7.396E+002, 0.000E+000, 1.790E-002, 7.900E+001
 1.820E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.875E+001
 1.840E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.879E+001
 1.860E+002, 0.000E+000, 7.381E+002, 0.000E+000, 1.790E-002, 7.876E+001
 1.880E+002, 0.000E+000, 7.388E+002, 0.000E+000, 1.790E-002, 7.897E+001
 1.900E+002, 0.000E+000, 7.394E+002, 0.000E+000, 1.790E-002, 7.911E+001
 1.920E+002, 0.000E+000, 7.388E+002, 0.000E+000, 1.790E-002, 7.882E+001
 1.940E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.846E+001
 1.960E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.849E+001
 1.980E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.848E+001
 2.000E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.872E+001
 2.020E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.872E+001
 2.040E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.919E+001
 2.060E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.846E+001
 2.080E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.851E+001
 2.100E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.914E+001
 2.120E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.831E+001
 2.140E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.879E+001
 2.160E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.813E+001
 2.180E+002, 0.000E+000, 7.360E+002, 0.000E+000, 1.790E-002, 7.813E+001
 2.200E+002, 0.000E+000, 7.357E+002, 0.000E+000, 1.790E-002, 7.843E+001
 2.220E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.882E+001
 2.240E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.854E+001
 2.260E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.836E+001
 2.280E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.901E+001
 2.300E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.884E+001
 2.320E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.852E+001
 2.340E+002, 0.000E+000, 7.353E+002, 0.000E+000, 1.790E-002, 7.787E+001
 2.360E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.855E+001
 2.380E+002, 0.000E+000, 7.380E+002, 0.000E+000, 1.790E-002, 7.912E+001
 2.400E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.846E+001
 2.420E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.907E+001
 2.440E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.867E+001
 2.460E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.885E+001
 2.480E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.865E+001
 2.500E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.906E+001
 2.520E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.878E+001
 2.540E+002, 0.000E+000, 7.388E+002, 0.000E+000, 1.790E-002, 7.912E+001
 2.560E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.876E+001
 2.580E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.886E+001
 2.600E+002, 0.000E+000, 7.380E+002, 0.000E+000, 1.790E-002, 7.881E+001
 2.620E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.859E+001
 2.640E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.836E+001
 2.660E+002, 0.000E+000, 7.382E+002, 0.000E+000, 1.790E-002, 7.921E+001
 2.680E+002, 0.000E+000, 7.383E+002, 0.000E+000, 1.790E-002, 7.875E+001
 2.700E+002, 0.000E+000, 7.395E+002, 0.000E+000, 1.790E-002, 7.946E+001
 2.720E+002, 0.000E+000, 7.386E+002, 0.000E+000, 1.790E-002, 7.885E+001
 2.740E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.846E+001
 2.760E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.812E+001
 2.780E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.837E+001
 2.800E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.880E+001
 2.820E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.846E+001
 2.840E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.864E+001
 2.860E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.855E+001
 2.880E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.920E+001
 2.900E+002, 0.000E+000, 7.381E+002, 0.000E+000, 1.790E-002, 7.872E+001
 2.920E+002, 0.000E+000, 7.380E+002, 0.000E+000, 1.790E-002, 7.879E+001
 2.940E+002, 0.000E+000, 7.386E+002, 0.000E+000, 1.790E-002, 7.887E+001
 2.960E+002, 0.000E+000, 7.389E+002, 0.000E+000, 1.790E-002, 7.896E+001
 2.980E+002, 0.000E+000, 7.396E+002, 0.000E+000, 1.790E-002, 7.946E+001
 3.000E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.886E+001
 3.020E+002, 0.000E+000, 7.383E+002, 0.000E+000, 1.790E-002, 7.875E+001
 3.040E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.843E+001
 3.060E+002, 0.000E+000, 7.382E+002, 0.000E+000, 1.790E-002, 7.894E+001
 3.080E+002, 0.000E+000, 7.389E+002, 0.000E+000, 1.790E-002, 7.901E+001
 3.100E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.863E+001
 3.120E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.858E+001
 3.140E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.887E+001
 3.160E+002, 0.000E+000, 7.387E+002, 0.000E+000, 1.790E-002, 7.892E+001
 3.180E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.893E+001
 3.200E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.858E+001
 3.220E+002, 0.000E+000, 7.380E+002, 0.000E+000, 1.790E-002, 7.892E+001
 3.240E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.876E+001
 3.260E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.869E+001
 3.280E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.822E+001
 3.300E+002, 0.000E+000, 7.382E+002, 0.000E+000, 1.790E-002, 7.930E+001
 3.320E+002, 0.000E+000, 7.387E+002, 0.000E+000, 1.790E-002, 7.891E+001
 3.340E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.833E+001
 3.360E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.853E+001
 3.380E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.827E+001
 3.400E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.874E+001
 3.420E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.876E+001
 3.440E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.900E+001
 3.460E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.823E+001
 3.480E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.874E+001
 3.500E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.870E+001
 3.520E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.844E+001
 3.540E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.875E+001
 3.560E+002, 0.000E+000, 7.382E+002, 0.000E+000, 1.790E-002, 7.894E+001
 3.580E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.901E+001
 3.600E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.850E+001
 3.620E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.880E+001
 3.640E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.913E+001
 3.660E+002, 0.000E+000, 7.391E+002, 0.000E+000, 1.790E-002, 7.899E+001
 3.680E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.823E+001
 3.700E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.848E+001
 3.720E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.869E+001
 3.740E+002, 0.000E+000, 7.381E+002, 0.000E+000, 1.790E-002, 7.877E+001
 3.760E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.862E+001
 3.780E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.820E+001
 3.800E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.837E+001
 3.820E+002, 0.000E+000, 7.355E+002, 0.000E+000, 1.790E-002, 7.833E+001
 3.840E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.896E+001
 3.860E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.872E+001
 3.880E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.923E+001
 3.900E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.910E+001
 3.920E+002, 0.000E+000, 7.392E+002, 0.000E+000, 1.790E-002, 7.903E+001
 3.940E+002, 0.000E+000, 7.383E+002, 0.000E+000, 1.790E-002, 7.888E+001
 3.960E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.804E+001
 3.980E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.873E+001
 4.000E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.838E+001
 4.020E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.862E+001
 4.040E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.848E+001
 4.060E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.866E+001
 4.080E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.857E+001
 4.100E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.861E+001
 4.120E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.875E+001
 4.140E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.859E+001
 4.160E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.879E+001
 4.180E+002, 0.000E+000, 7.391E+002, 0.000E+000, 1.790E-002, 7.934E+001
 4.200E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.909E+001
 4.220E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.857E+001
 4.240E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.880E+001
 4.260E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.893E+001
 4.280E+002, 0.000E+000, 7.391E+002, 0.000E+000, 1.790E-002, 7.923E+001
 4.300E+002, 0.000E+000, 7.389E+002, 0.000E+000, 1.790E-002, 7.893E+001
 4.320E+002, 0.000E+000, 7.386E+002, 0.000E+000, 1.790E-002, 7.887E+001
 4.340E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.896E+001
 4.360E+002, 0.000E+000, 7.396E+002, 0.000E+000, 1.790E-002, 7.937E+001
 4.380E+002, 0.000E+000, 7.388E+002, 0.000E+000, 1.790E-002, 7.870E+001
 4.400E+002, 0.000E+000, 7.380E+002, 0.000E+000, 1.790E-002, 7.882E+001
 4.420E+002, 0.000E+000, 7.386E+002, 0.000E+000, 1.790E-002, 7.890E+001
 4.440E+002, 0.000E+000, 7.388E+002, 0.000E+000, 1.790E-002, 7.905E+001
 4.460E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.828E+001
 4.480E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.841E+001
 4.500E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.851E+001
 4.520E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.823E+001
 4.540E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.846E+001
 4.560E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.891E+001
 4.580E+002, 0.000E+000, 7.381E+002, 0.000E+000, 1.790E-002, 7.892E+001
 4.600E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.820E+001
 4.620E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.840E+001
 4.640E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.833E+001
 4.660E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.790E-002, 7.827E+001
 4.680E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.849E+001
 4.700E+002, 0.000E+000, 7.383E+002, 0.000E+000, 1.790E-002, 7.941E+001
 4.720E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.884E+001
 4.740E+002, 0.000E+000, 7.381E+002, 0.000E+000, 1.790E-002, 7.876E+001
 4.760E+002, 0.000E+000, 7.387E+002, 0.000E+000, 1.790E-002, 7.910E+001
 4.780E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.860E+001
 4.800E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.868E+001
 4.820E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.805E+001
 4.840E+002, 0.000E+000, 7.384E+002, 0.000E+000, 1.790E-002, 7.926E+001
 4.860E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.852E+001
 4.880E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.853E+001
 4.900E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.894E+001
 4.920E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.837E+001
 4.940E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.881E+001
 4.960E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.855E+001
 4.980E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.852E+001
 5.000E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.869E+001
 5.020E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.840E+001
 5.040E+002, 0.000E+000, 7.352E+002, 0.000E+000, 1.790E-002, 7.808E+001
 5.060E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.854E+001
 5.080E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.819E+001
 5.100E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.855E+001
 5.120E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.894E+001
 5.140E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.826E+001
 5.160E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.884E+001
 5.180E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.912E+001
 5.200E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.873E+001
 5.220E+002, 0.000E+000, 7.383E+002, 0.000E+000, 1.790E-002, 7.897E+001
 5.240E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.845E+001
 5.260E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.842E+001
 5.280E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.885E+001
 5.300E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.884E+001
 5.320E+002, 0.000E+000, 7.387E+002, 0.000E+000, 1.790E-002, 7.914E+001
 5.340E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.884E+001
 5.360E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.833E+001
 5.380E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.860E+001
 5.400E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.825E+001
 5.420E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.826E+001
 5.440E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.857E+001
 5.460E+002, 0.000E+000, 7.377E+002, 0.000E+000, 1.790E-002, 7.898E+001
 5.480E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.855E+001
 5.500E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.882E+001
 5.520E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.913E+001
 5.540E+002, 0.000E+000, 7.383E+002, 0.000E+000, 1.790E-002, 7.890E+001
 5.560E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.903E+001
 5.580E+002, 0.000E+000, 7.390E+002, 0.000E+000, 1.790E-002, 7.917E+001
 5.600E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.817E+001
 5.620E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.863E+001
 5.640E+002, 0.000E+000, 7.380E+002, 0.000E+000, 1.790E-002, 7.887E+001
 5.660E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.834E+001
 5.680E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.874E+001
 5.700E+002, 0.000E+000, 7.376E+002, 0.000E+000, 1.790E-002, 7.863E+001
 5.720E+002, 0.000E+000, 7.379E+002, 0.000E+000, 1.790E-002, 7.903E+001
 5.740E+002, 0.000E+000, 7.389E+002, 0.000E+000, 1.790E-002, 7.921E+001
 5.760E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.823E+001
 5.780E+002, 0.000E+000, 7.387E+002, 0.000E+000, 1.790E-002, 7.905E+001
