s,kW,C,kg/m2/s,m,kW/m2
 1.520E+002, 6.100E-001, 7.422E+002, 0.000E+000, 1.790E-002, 7.713E+001
 1.540E+002, 1.130E-001, 7.414E+002, 0.000E+000, 1.790E-002, 7.715E+001
 1.560E+002, 8.426E-003, 7.406E+002, 0.000E+000, 1.790E-002, 7.713E+001
 1.580E+002, 2.460E-004, 7.399E+002, 0.000E+000, 1.790E-002, 7.711E+001
 1.600E+002, 2.799E-006, 7.392E+002, 0.000E+000, 1.790E-002, 7.710E+001
 1.620E+002, 5.991E-009, 7.389E+002, 0.000E+000, 1.790E-002, 7.711E+001
 1.640E+002, 0.000E+000, 7.385E+002, 0.000E+000, 1.790E-002, 7.710E+001
 1.660E+002, 0.000E+000, 7.378E+002, 0.000E+000, 1.790E-002, 7.704E+001
 1.680E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.700E+001
 1.700E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.701E+001
 1.720E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.703E+001
 1.740E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.703E+001
 1.760E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.704E+001
 1.780E+002, 0.000E+000, 7.357E+002, 0.000E+000, 1.790E-002, 7.695E+001
 1.800E+002, 0.000E+000, 7.353E+002, 0.000E+000, 1.790E-002, 7.693E+001
 1.820E+002, 0.000E+000, 7.354E+002, 0.000E+000, 1.790E-002, 7.699E+001
 1.840E+002, 0.000E+000, 7.357E+002, 0.000E+000, 1.790E-002, 7.703E+001
 1.860E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.709E+001
 1.880E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.707E+001
 1.900E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.702E+001
 1.920E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.790E-002, 7.704E+001
 1.940E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.709E+001
 1.960E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.705E+001
 1.980E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.705E+001
 2.000E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.703E+001
 2.020E+002, 0.000E+000, 7.354E+002, 0.000E+000, 1.790E-002, 7.700E+001
 2.040E+002, 0.000E+000, 7.356E+002, 0.000E+000, 1.790E-002, 7.702E+001
 2.060E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.790E-002, 7.706E+001
 2.080E+002, 0.000E+000, 7.355E+002, 0.000E+000, 1.790E-002, 7.700E+001
 2.100E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.708E+001
 2.120E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.713E+001
 2.140E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.717E+001
 2.160E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.719E+001
 2.180E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.716E+001
 2.200E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.711E+001
 2.220E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.716E+001
 2.240E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.714E+001
 2.260E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.713E+001
 2.280E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.714E+001
 2.300E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.711E+001
 2.320E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.715E+001
 2.340E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.715E+001
 2.360E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.713E+001
 2.380E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.712E+001
 2.400E+002, 0.000E+000, 7.353E+002, 0.000E+000, 1.790E-002, 7.690E+001
 2.420E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.707E+001
 2.440E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.712E+001
 2.460E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.704E+001
 2.480E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.706E+001
 2.500E+002, 0.000E+000, 7.350E+002, 0.000E+000, 1.790E-002, 7.688E+001
 2.520E+002, 0.000E+000, 7.350E+002, 0.000E+000, 1.790E-002, 7.696E+001
 2.540E+002, 0.000E+000, 7.355E+002, 0.000E+000, 1.790E-002, 7.706E+001
 2.560E+002, 0.000E+000, 7.356E+002, 0.000E+000, 1.790E-002, 7.701E+001
 2.580E+002, 0.000E+000, 7.354E+002, 0.000E+000, 1.790E-002, 7.702E+001
 2.600E+002, 0.000E+000, 7.357E+002, 0.000E+000, 1.790E-002, 7.705E+001
 2.620E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.710E+001
 2.640E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.712E+001
 2.660E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.709E+001
 2.680E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.707E+001
 2.700E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.703E+001
 2.720E+002, 0.000E+000, 7.362E+002, 0.000E+000, 1.790E-002, 7.707E+001
 2.740E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.714E+001
 2.760E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.708E+001
 2.780E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.709E+001
 2.800E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.716E+001
 2.820E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.709E+001
 2.840E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.714E+001
 2.860E+002, 0.000E+000, 7.360E+002, 0.000E+000, 1.790E-002, 7.701E+001
 2.880E+002, 0.000E+000, 7.360E+002, 0.000E+000, 1.790E-002, 7.702E+001
 2.900E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.711E+001
 2.920E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.712E+001
 2.940E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.708E+001
 2.960E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.704E+001
 2.980E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.705E+001
 3.000E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.709E+001
 3.020E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.715E+001
 3.040E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.711E+001
 3.060E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.709E+001
 3.080E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.713E+001
 3.100E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.712E+001
 3.120E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.708E+001
 3.140E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.710E+001
 3.160E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.707E+001
 3.180E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.709E+001
 3.200E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.710E+001
 3.220E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.710E+001
 3.240E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.699E+001
 3.260E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.712E+001
 3.280E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.709E+001
 3.300E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.710E+001
 3.320E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.714E+001
 3.340E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.713E+001
 3.360E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.714E+001
 3.380E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.713E+001
 3.400E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.709E+001
 3.420E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.710E+001
 3.440E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.709E+001
 3.460E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.714E+001
 3.480E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.715E+001
 3.500E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.714E+001
 3.520E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.711E+001
 3.540E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.702E+001
 3.560E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.720E+001
 3.580E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.716E+001
 3.600E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.709E+001
 3.620E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.712E+001
 3.640E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.715E+001
 3.660E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.715E+001
 3.680E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.712E+001
 3.700E+002, 0.000E+000, 7.375E+002, 0.000E+000, 1.790E-002, 7.717E+001
 3.720E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.711E+001
 3.740E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.708E+001
 3.760E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.713E+001
 3.780E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.711E+001
 3.800E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.710E+001
 3.820E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.711E+001
 3.840E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.712E+001
 3.860E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.710E+001
 3.880E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.704E+001
 3.900E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.712E+001
 3.920E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.715E+001
 3.940E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.708E+001
 3.960E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.715E+001
 3.980E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.718E+001
 4.000E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.715E+001
 4.020E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.712E+001
 4.040E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.707E+001
 4.060E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.706E+001
 4.080E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.711E+001
 4.100E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.712E+001
 4.120E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.713E+001
 4.140E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.707E+001
 4.160E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.790E-002, 7.698E+001
 4.180E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.705E+001
 4.200E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.709E+001
 4.220E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.713E+001
 4.240E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.712E+001
 4.260E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.712E+001
 4.280E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.710E+001
 4.300E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.710E+001
 4.320E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.707E+001
 4.340E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.710E+001
 4.360E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.709E+001
 4.380E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.704E+001
 4.400E+002, 0.000E+000, 7.352E+002, 0.000E+000, 1.790E-002, 7.693E+001
 4.420E+002, 0.000E+000, 7.358E+002, 0.000E+000, 1.790E-002, 7.706E+001
 4.440E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.712E+001
 4.460E+002, 0.000E+000, 7.360E+002, 0.000E+000, 1.790E-002, 7.701E+001
 4.480E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.721E+001
 4.500E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.716E+001
 4.520E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.709E+001
 4.540E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.712E+001
 4.560E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.709E+001
 4.580E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.712E+001
 4.600E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.702E+001
 4.620E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.712E+001
 4.640E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.716E+001
 4.660E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.714E+001
 4.680E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.716E+001
 4.700E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.709E+001
 4.720E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.715E+001
 4.740E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.714E+001
 4.760E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.706E+001
 4.780E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.706E+001
 4.800E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.708E+001
 4.820E+002, 0.000E+000, 7.369E+002, 0.000E+000, 1.790E-002, 7.713E+001
 4.840E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.715E+001
 4.860E+002, 0.000E+000, 7.371E+002, 0.000E+000, 1.790E-002, 7.715E+001
 4.880E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.711E+001
 4.900E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.710E+001
 4.920E+002, 0.000E+000, 7.374E+002, 0.000E+000, 1.790E-002, 7.718E+001
 4.940E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.714E+001
 4.960E+002, 0.000E+000, 7.373E+002, 0.000E+000, 1.790E-002, 7.715E+001
 4.980E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.712E+001
 5.000E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.713E+001
 5.020E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.714E+001
 5.040E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.713E+001
 5.060E+002, 0.000E+000, 7.370E+002, 0.000E+000, 1.790E-002, 7.712E+001
 5.080E+002, 0.000E+000, 7.372E+002, 0.000E+000, 1.790E-002, 7.715E+001
 5.100E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.705E+001
 5.120E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.707E+001
 5.140E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.708E+001
 5.160E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.707E+001
 5.180E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.711E+001
 5.200E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.708E+001
 5.220E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.711E+001
 5.240E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.711E+001
 5.260E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.711E+001
 5.280E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.701E+001
 5.300E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.710E+001
 5.320E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.711E+001
 5.340E+002, 0.000E+000, 7.361E+002, 0.000E+000, 1.790E-002, 7.704E+001
 5.360E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.708E+001
 5.380E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.705E+001
 5.400E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.710E+001
 5.420E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.710E+001
 5.440E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.708E+001
 5.460E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.711E+001
 5.480E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.714E+001
 5.500E+002, 0.000E+000, 7.367E+002, 0.000E+000, 1.790E-002, 7.710E+001
 5.520E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.711E+001
 5.540E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.706E+001
 5.560E+002, 0.000E+000, 7.365E+002, 0.000E+000, 1.790E-002, 7.711E+001
 5.580E+002, 0.000E+000, 7.355E+002, 0.000E+000, 1.790E-002, 7.695E+001
 5.600E+002, 0.000E+000, 7.359E+002, 0.000E+000, 1.790E-002, 7.705E+001
 5.620E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.712E+001
 5.640E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.712E+001
 5.660E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.706E+001
 5.680E+002, 0.000E+000, 7.364E+002, 0.000E+000, 1.790E-002, 7.710E+001
 5.700E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.714E+001
 5.720E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.702E+001
 5.740E+002, 0.000E+000, 7.363E+002, 0.000E+000, 1.790E-002, 7.709E+001
 5.760E+002, 0.000E+000, 7.366E+002, 0.000E+000, 1.790E-002, 7.712E+001
 5.780E+002, 0.000E+000, 7.368E+002, 0.000E+000, 1.790E-002, 7.712E+001
